id,timestamp,total_amount,uuid,payment_method,customer_name,notes,cashier
7251,2024-08-23T17:34:00.171307,43129.27,13fab717-620c-4fc4-ad70-7e4bd73cc1ba,Cash,Counter Customer,,Manager Admin
7252,2024-08-23T18:12:09.171307,1683.34,c632f09d-c502-49c1-93ba-e93fe893cfb7,UPI,Counter Customer,,Manager Admin
7253,2024-08-23T09:14:56.171307,37385.36,30ab9b8d-cf8f-4aaf-a8df-0902b3600ba1,UPI,Walk-in Guest 13,,Manager Admin
7254,2024-08-24T19:48:08.171307,1696.57,16041e67-ae31-4ed3-9f69-543f90466f8e,Cash,Counter Customer,,Manager Admin
7255,2024-08-24T11:25:23.171307,38737.76,f2779e0e-7efa-4bfc-8d55-b167fcb3b08b,Cash,Counter Customer,,Manager Admin
7256,2024-08-24T11:06:11.171307,1884.86,be5106f4-dc37-47dd-bcee-bf42e1c938dd,Cash,Counter Customer,,Manager Admin
7257,2024-08-24T15:23:02.171307,9643.69,c63bc664-6c8f-4484-b35e-2e56575979f7,UPI,Walk-in Guest 29,,Manager Admin
7258,2024-08-24T17:21:42.171307,42337.9,c2c64aea-409e-45a5-b64b-332e23956629,Cash,Counter Customer,,Manager Admin
7259,2024-08-24T17:01:01.171307,1209.56,f00fc66a-46c5-4ead-8ddb-84e82dbc156b,Cash,Counter Customer,,Manager Admin
7260,2024-08-24T17:47:12.171307,40749.91,3a04cf99-d85f-47ca-be84-5e21e206b3cb,UPI,Walk-in Guest 33,,Manager Admin
7261,2024-08-24T15:32:59.171307,1153.12,d4fdf1e2-128d-47c6-b862-a18d8640f600,UPI,Counter Customer,,Manager Admin
7262,2024-08-24T19:53:19.171307,83412.51,772f3235-67c2-4d65-80ef-9b33e7a1dd95,UPI,Counter Customer,,Manager Admin
7263,2024-08-24T15:17:03.171307,65.25,6a6f375e-95e7-4a5a-9776-f615291f3843,UPI,Counter Customer,,Manager Admin
7264,2024-08-24T13:51:34.171307,57258.78,3b6fd59f-785d-4930-ac21-074f7d8d249c,UPI,Walk-in Guest 17,,Manager Admin
7265,2024-08-24T20:59:30.171307,81646.64,988fc699-ff95-43c8-a2c0-ec7f41c10269,UPI,Counter Customer,,Manager Admin
7266,2024-08-24T14:28:30.171307,2035.27,ccb59332-a7ec-4e73-a498-878008850b37,UPI,Counter Customer,,Manager Admin
7267,2024-08-25T09:52:04.171307,41095.02,891670ec-c38f-4893-89f8-7f9817744c5e,Cash,Counter Customer,,Manager Admin
7268,2024-08-25T15:02:31.171307,42325.28,14d809f4-a784-49a7-b6d5-bf084363bdb4,Cash,Counter Customer,,Manager Admin
7269,2024-08-25T09:07:19.171307,1879.51,e4a8650b-42a6-44eb-9bbb-f80582dc5b03,UPI,Walk-in Guest 65,,Manager Admin
7270,2024-08-25T15:06:07.171307,2188.44,91b9020d-d5e5-45fd-985f-2c516fbad173,Cash,Walk-in Guest 17,,Manager Admin
7271,2024-08-25T21:07:26.171307,12225.08,c6a41140-67a6-4b9c-9984-dd6052669b4c,UPI,Counter Customer,,Manager Admin
7272,2024-08-25T11:40:11.171307,130.5,067fcde5-5778-430c-a5cb-17c433050879,Card,Walk-in Guest 37,,Manager Admin
7273,2024-08-25T10:33:53.171307,247.91,5b45f52b-c360-40f0-9f7e-7a7149fa401f,Cash,Counter Customer,,Manager Admin
7274,2024-08-25T16:16:33.171307,1002.24,7098e0b3-2f1a-4f2b-9f36-47dba35bffaa,UPI,Counter Customer,Standard counter checkout,Manager Admin
7275,2024-08-25T12:44:10.171307,79152.97,e8eb98d1-bc99-4a2f-9ec4-96e9ab1e7522,Cash,Counter Customer,,Manager Admin
7276,2024-08-25T17:51:20.171307,1384.1,a5b925c9-1abd-4090-88ca-ea46d73fc77d,UPI,Counter Customer,,Manager Admin
7277,2024-08-25T10:50:33.171307,923.13,781bcbe8-4b6e-426c-8417-d38b5ed8bc79,Cash,Counter Customer,,Manager Admin
7278,2024-08-25T21:47:04.171307,101406.68,bad6aa2f-0ec1-4670-bf09-a39e76fee6ef,UPI,Counter Customer,,Manager Admin
7279,2024-08-26T19:58:04.171307,3051.91,f5da1818-bc2f-459c-a9a5-709c3d9cf59c,Cash,Counter Customer,,Manager Admin
7280,2024-08-26T20:42:57.171307,42561.8,c58a7472-4007-47a7-93d8-3e83c951130d,Cash,Counter Customer,,Manager Admin
7281,2024-08-26T14:27:00.171307,40773.46,d355d50d-d15e-4846-97cb-b7a61abe41ca,Cash,Counter Customer,,Manager Admin
7282,2024-08-26T09:45:57.171307,117153.82,30c14ae8-f53d-4d0b-817f-bdac365c0976,UPI,Counter Customer,,Manager Admin
7283,2024-08-26T17:26:10.171307,382.12,64616fba-8fa6-453e-804e-83e10d15c9e3,Card,Counter Customer,,Manager Admin
7284,2024-08-27T11:28:04.171307,21206.8,0a6b1d8a-dfb5-4dca-a411-82813dbe9c7c,Card,Counter Customer,,Manager Admin
7285,2024-08-27T20:21:19.171307,44612.52,30765e56-e7ce-418e-a34c-a2c7d51ebccf,Cash,Counter Customer,,Manager Admin
7286,2024-08-27T10:30:15.171307,92587.69,a332a32e-1df4-4881-a3b5-b7c9699964e2,Cash,Walk-in Guest 92,,Manager Admin
7287,2024-08-27T20:54:20.171307,2332.96,8bcad651-953a-4e33-b4dc-8556e3a4e68d,Cash,Walk-in Guest 85,,Manager Admin
7288,2024-08-27T16:57:54.171307,83167.84,9d3e2502-e76e-4482-ba51-644c10fc512a,Card,Counter Customer,,Manager Admin
7289,2024-08-28T09:22:50.171307,1715.1,c698b3b9-702f-459a-a7aa-5eeadd0970d3,Cash,Walk-in Guest 58,Standard counter checkout,Manager Admin
7290,2024-08-28T13:41:20.171307,40620.3,6b3732d5-e599-413e-a6bb-14ea45f240d0,Cash,Counter Customer,,Manager Admin
7291,2024-08-28T20:42:07.171307,21425.19,b2df64cc-a496-42a2-8515-359b046df9b4,Cash,Walk-in Guest 35,,Manager Admin
7292,2024-08-28T13:38:26.171307,887.89,ca3a372f-7525-4106-9513-dc439c0549b0,UPI,Counter Customer,Standard counter checkout,Manager Admin
7293,2024-08-28T21:22:17.171307,42561.8,4c19d46f-e1a1-48c0-b206-7bf1d965782b,UPI,Counter Customer,Standard counter checkout,Manager Admin
7294,2024-08-28T10:54:54.171307,718.28,5ba88ab1-0b8c-4b54-abde-80481eb72558,UPI,Counter Customer,,Manager Admin
7295,2024-08-28T21:24:49.171307,2077.02,9e2b79bc-3c01-4585-8c63-f33d9e5b9a16,Card,Counter Customer,Standard counter checkout,Manager Admin
7296,2024-08-28T11:23:40.171307,1241.82,fbdf1b11-bbfd-465f-a80d-a80c833aa718,Cash,Walk-in Guest 96,,Manager Admin
7297,2024-08-28T09:34:30.171307,11768.16,3e7a4d43-9545-440d-a266-30857d3724b1,Cash,Counter Customer,,Manager Admin
7298,2024-08-29T09:25:30.171307,20803.67,b4a9c90c-6641-417f-81b8-63e1af7af5a7,Card,Walk-in Guest 71,,Manager Admin
7299,2024-08-29T20:04:30.171307,86909.27,8f96d899-23a4-4196-87d6-1b0e839d61cf,Card,Counter Customer,,Manager Admin
7300,2024-08-29T21:08:31.171307,2881.22,3e73c344-682d-4889-88bf-277eaa3fd9e3,UPI,Counter Customer,,Manager Admin
7301,2024-08-29T11:50:41.171307,2157.67,94ea8efe-67fe-4b83-9e4c-a2d21986f6a9,UPI,Walk-in Guest 88,,Manager Admin
7302,2024-08-29T16:18:20.171307,368.61,3190d8f3-aac5-4865-b7dd-89211ea34edc,UPI,Counter Customer,,Manager Admin
7303,2024-08-29T19:36:59.171307,1984.18,990b9c47-75a5-4227-8159-188cab4f41ec,Cash,Counter Customer,,Manager Admin
7304,2024-08-30T16:18:29.171307,2188.44,eca70e07-0d2f-4f10-b971-281302b5c48d,Cash,Walk-in Guest 58,,Manager Admin
7305,2024-08-30T12:23:41.171307,3558.84,c7bc1de2-4e68-4449-b8e5-d983b5e1ca94,Cash,Counter Customer,,Manager Admin
7306,2024-08-30T17:24:47.171307,792.98,7894b8cc-1b68-49fb-a7a5-d13cdce671ce,Card,Walk-in Guest 10,,Manager Admin
7307,2024-08-30T09:15:19.171307,1023.51,2a9d1a3d-a0fb-4476-9417-74b370544b6c,UPI,Counter Customer,,Manager Admin
7308,2024-08-30T14:00:22.171307,22423.94,94a52283-714a-486a-95cc-9d86d5fadfaf,UPI,Counter Customer,,Manager Admin
7309,2024-08-30T10:33:01.171307,84516.0,d5e02256-0fc0-4e88-a70f-b6dac96be9f8,UPI,Counter Customer,,Manager Admin
7310,2024-08-30T13:46:55.171307,3456.24,ae510c0e-14d1-41f4-83c6-79a0029e3fa2,Card,Counter Customer,,Manager Admin
7311,2024-08-30T13:00:50.171307,3829.74,a12378b7-1ff4-48ed-98c6-b5038216f773,UPI,Counter Customer,,Manager Admin
7312,2024-08-30T21:44:22.171307,2359.1,ea9a2884-daee-4ac6-9c9c-bdb605596dff,UPI,Counter Customer,,Manager Admin
7313,2024-08-30T13:00:23.171307,2717.61,7a29ae74-d23b-4839-8dfd-11276ab8978e,UPI,Walk-in Guest 37,,Manager Admin
7314,2024-08-30T15:24:38.171307,3937.23,70d56b69-e2a1-4f3c-b8c0-a24a775a280c,Cash,Counter Customer,,Manager Admin
7315,2024-08-30T17:18:51.171307,1179.55,ba234480-6838-47d7-9f35-540364365293,UPI,Counter Customer,,Manager Admin
7316,2024-08-30T17:15:39.171307,2318.78,9e0c63fe-a4c9-413c-88d6-8964bad5b9df,Card,Counter Customer,Standard counter checkout,Manager Admin
7317,2024-08-30T14:10:37.171307,1496.99,2a73cb8f-6e1e-421b-9fda-2f22d0f04320,Card,Counter Customer,,Manager Admin
7318,2024-08-30T11:54:39.171307,1109.71,5d714e1e-4ec5-47f1-91b9-63882ee28354,UPI,Counter Customer,,Manager Admin
7319,2024-08-30T16:36:52.171307,416.6,364622ac-e2c6-4c6a-98fa-5c16924e338a,Card,Counter Customer,,Manager Admin
7320,2024-08-30T13:23:36.171307,2440.96,e1c25ed7-64ad-4d74-a180-78ecfb5798ae,Cash,Counter Customer,,Manager Admin
7321,2024-08-30T12:03:08.171307,933.66,c3653a60-989f-4ab0-a846-36c8cc4c8113,Card,Counter Customer,,Manager Admin
7322,2024-08-30T12:00:49.171307,1144.92,c26ab28f-ff34-489e-906b-40cad41865e7,UPI,Walk-in Guest 71,,Manager Admin
7323,2024-08-30T21:08:47.171307,3468.19,e648fe98-3e55-4530-9160-17bbd299b242,Card,Counter Customer,,Manager Admin
7324,2024-08-30T21:14:02.171307,1695.7,765bd91f-6c8d-4e9c-9109-22c3225ae979,Cash,Counter Customer,,Manager Admin
7325,2024-08-31T18:07:28.171307,593.16,c7bcf44e-65df-4ac7-922a-31405c69332f,Cash,Counter Customer,,Manager Admin
7326,2024-08-31T18:55:36.171307,516.37,5ea9f037-ed0c-408c-8fed-379f1ea84bca,Cash,Walk-in Guest 81,,Manager Admin
7327,2024-08-31T09:26:36.171307,905.98,8ae852d3-ba44-4d6f-86a5-3663e90c204f,UPI,Counter Customer,,Manager Admin
7328,2024-08-31T21:18:46.171307,153.58,2ce66976-55f4-400f-b52d-dd5b8a43e330,Cash,Counter Customer,,Manager Admin
7329,2024-08-31T20:30:00.171307,76.79,11d6dd62-808d-44c0-98ea-9602dab95350,UPI,Counter Customer,,Manager Admin
7330,2024-08-31T12:44:50.171307,72.78,d95b192a-fc51-4c3f-92fd-51b41c0351cd,UPI,Counter Customer,,Manager Admin
7331,2024-08-31T09:45:34.171307,72.78,c6242354-7c2c-4dd1-99a2-b5a8664f117a,UPI,Walk-in Guest 87,,Manager Admin
7332,2024-09-05T11:26:47.171307,14618.6,38326be2-f215-4030-88ab-36fcba8b205d,Cash,Counter Customer,,Manager Admin
7333,2024-09-05T17:15:06.171307,371.54,7aa1e8a0-6e63-4953-ba91-2c6d39e25ecb,UPI,Counter Customer,,Manager Admin
7334,2024-09-05T14:01:54.171307,1157.36,a587588a-6c6f-464f-8cf2-d8ac6cfd883a,Cash,Counter Customer,,Manager Admin
7335,2024-09-05T13:22:13.171307,1856.52,1447e353-398b-4271-a16d-898964ff18bf,Cash,Counter Customer,,Manager Admin
7336,2024-09-05T14:55:52.171307,718.0,b9a7bcb9-65c6-4e5e-8523-e8a71ab345a9,Card,Counter Customer,Standard counter checkout,Manager Admin
7337,2024-09-05T21:47:10.171307,1436.54,db5aaf6d-5fdf-43d9-90e5-aed84adf11d7,Cash,Counter Customer,,Manager Admin
7338,2024-09-05T19:07:00.171307,408.54,58758af9-855c-4b5e-a878-cca429db312c,UPI,Walk-in Guest 62,,Manager Admin
7339,2024-09-05T11:27:54.171307,31447.36,712024fc-ff23-474f-886c-affd4cac7a7e,UPI,Counter Customer,,Manager Admin
7340,2024-09-05T09:33:37.171307,29869.33,d5677c1f-7a4c-4c54-98c2-c0b140553fb4,UPI,Walk-in Guest 24,,Manager Admin
7341,2024-09-06T11:41:02.171307,100653.9,20444a9b-0b97-40c1-b545-ae9bd9e5061a,UPI,Walk-in Guest 35,,Manager Admin
7342,2024-09-06T15:48:30.171307,82087.09,5ed0012a-90fa-407a-afb9-9198153c6001,Card,Counter Customer,,Manager Admin
7343,2024-09-06T17:20:07.171307,53606.59,09d3264e-9329-4850-8380-a9efd521db10,UPI,Walk-in Guest 82,,Manager Admin
7344,2024-09-06T15:05:51.171307,32068.9,dd78c049-573b-4497-9a13-c5e717344263,UPI,Counter Customer,,Manager Admin
7345,2024-09-06T11:42:15.171307,71647.56,33a2d038-22f1-40ff-89d8-b0f4c64777f4,Cash,Walk-in Guest 94,Standard counter checkout,Manager Admin
7346,2024-09-06T12:15:53.171307,9254.72,2a128e79-3bc1-417c-ad9d-809a150def11,Card,Counter Customer,,Manager Admin
7347,2024-09-06T21:21:49.171307,32277.86,2569b3c4-d562-41ea-a599-4129a6d3d9f6,UPI,Counter Customer,,Manager Admin
7348,2024-09-06T09:57:16.171307,35608.27,fb84d610-6891-4122-a454-02cc2f37e40f,UPI,Counter Customer,,Manager Admin
7349,2024-09-06T15:31:29.171307,42481.68,1067e191-898a-4fb0-ae01-931b9b424a2c,Cash,Counter Customer,,Manager Admin
7350,2024-09-06T16:07:14.171307,9167.96,0d84443d-90f4-4623-be47-227854775e23,Cash,Counter Customer,,Manager Admin
7351,2024-09-06T12:46:29.171307,18193.05,b0520a0b-2c62-4923-a128-33bd18d946ab,Cash,Walk-in Guest 15,,Manager Admin
7352,2024-09-06T18:11:38.171307,74752.72,b1efbc77-93b1-461b-a53d-90cc97a49728,Cash,Counter Customer,,Manager Admin
7353,2024-09-07T12:50:59.171307,8890.28,797259c0-9c5f-4c38-ab25-3895aedcc566,Cash,Counter Customer,,Manager Admin
7354,2024-09-07T21:27:10.171307,76557.69,3fcd0577-849b-45dd-89e6-ddd29ec47902,UPI,Counter Customer,,Manager Admin
7355,2024-09-07T13:53:32.171307,79282.93,62a5063e-9279-444f-8a8b-f9e1ff2fc860,UPI,Counter Customer,,Manager Admin
7356,2024-09-07T17:35:57.171307,53911.73,552eef47-5ace-48ba-988d-878d7c1625ed,UPI,Counter Customer,,Manager Admin
7357,2024-09-07T13:34:36.171307,55953.26,d43020bd-164c-4e1d-ad93-c31a12059cd9,Card,Counter Customer,,Manager Admin
7358,2024-09-07T11:00:34.171307,773.12,2cad0d3b-c5f7-4c45-b5ef-1d9ee83a767f,UPI,Counter Customer,,Manager Admin
7359,2024-09-07T20:03:58.171307,771.0,a14162c1-5901-4185-b8d5-bea5f9299b71,UPI,Walk-in Guest 81,,Manager Admin
7360,2024-09-07T11:18:20.171307,39923.05,d042f7e4-e40c-4593-9e22-82175790a13f,UPI,Counter Customer,Standard counter checkout,Manager Admin
7361,2024-09-07T12:26:38.171307,34301.72,166de295-21d1-43c3-9c43-a5161c1c37a7,Cash,Counter Customer,,Manager Admin
7362,2024-09-07T20:12:40.171307,37372.39,c2832a5b-5745-4123-aa65-b73457291f23,Cash,Counter Customer,,Manager Admin
7363,2024-09-07T21:23:29.171307,1993.22,3c7aa93c-dfba-44da-9f68-46aad7e7ae30,UPI,Walk-in Guest 38,,Manager Admin
7364,2024-09-07T17:27:27.171307,407.88,9d4ed90a-79c7-4d73-8e7e-5713d5b022cc,Cash,Counter Customer,,Manager Admin
7365,2024-09-07T18:12:32.171307,1950.54,d7b3ff10-7e5a-4a3b-9a78-cda188b49065,Cash,Walk-in Guest 93,,Manager Admin
7366,2024-09-07T12:28:25.171307,26019.56,f4ac953e-a5e1-450d-bc37-3484c4bb5e2d,Cash,Walk-in Guest 96,,Manager Admin
7367,2024-09-07T14:18:48.171307,19735.6,6fd12453-d68d-4456-8d94-1545373c8c6d,Cash,Counter Customer,,Manager Admin
7368,2024-09-07T12:46:25.171307,812.17,fd70344a-a182-4d39-96de-2903a3032ee5,Cash,Counter Customer,,Manager Admin
7369,2024-09-08T13:44:53.171307,17453.58,3aff41c7-8e76-4074-858b-606bf41e22d6,Cash,Counter Customer,,Manager Admin
7370,2024-09-08T19:17:51.171307,59094.4,2772bbfa-6047-45ee-92b9-528c5e11a411,Cash,Counter Customer,,Manager Admin
7371,2024-09-08T20:34:59.171307,385.5,5e069175-e051-4547-9ae8-533863818fa8,Cash,Counter Customer,,Manager Admin
7372,2024-09-08T18:39:22.171307,407.88,ee1a27f4-64fa-40ac-933e-fa41f6f9cb18,Cash,Counter Customer,,Manager Admin
7373,2024-09-08T17:20:05.171307,1585.34,24965bc6-6685-4134-85a3-fca890eb409a,Cash,Walk-in Guest 86,,Manager Admin
7374,2024-09-08T16:49:50.171307,55504.25,8094c567-0090-4262-aef5-fd517b696ab5,Cash,Walk-in Guest 23,,Manager Admin
7375,2024-09-08T15:46:00.171307,344.04,3de093a8-3eb7-4e24-a219-fdfbd43c1bda,Card,Counter Customer,,Manager Admin
7376,2024-09-08T10:48:42.171307,1004.9,f93edee4-0cee-4112-a623-85c705df34c7,Cash,Counter Customer,,Manager Admin
7377,2024-09-08T10:55:15.171307,16327.92,0dababf1-0650-4f4c-861f-ae9246611daa,UPI,Walk-in Guest 74,,Manager Admin
7378,2024-09-08T16:32:01.171307,2735.8,a031798c-e87c-486f-9a0a-238ea7c786be,Cash,Counter Customer,,Manager Admin
7379,2024-09-08T18:47:41.171307,82675.56,aac864e7-c440-4cd1-949b-0dce72063193,Cash,Counter Customer,,Manager Admin
7380,2024-09-08T21:51:59.171307,1618.18,6989ad5c-4c99-47db-99fe-48e75c091cd3,UPI,Counter Customer,,Manager Admin
7381,2024-09-08T17:13:00.171307,473.78,47da0bb5-1971-440d-b9bf-a9e5e4361ec2,UPI,Counter Customer,,Manager Admin
7382,2024-09-08T16:29:14.171307,1175.33,89879d37-5a0d-47e3-923e-4d0e2dac6db6,Cash,Walk-in Guest 40,,Manager Admin
7383,2024-09-08T18:50:48.171307,1448.25,06c03e22-3b36-41bd-9e5c-c52b0ec4f77f,Cash,Counter Customer,,Manager Admin
7384,2024-09-09T11:58:56.171307,8723.35,2b34bf78-d165-4e62-bcdd-a7a0ef6e8de0,UPI,Counter Customer,Standard counter checkout,Manager Admin
7385,2024-09-09T15:52:16.171307,430.06,9c95a3de-aa91-4ac0-b045-9240f3aa6b27,Card,Counter Customer,,Manager Admin
7386,2024-09-09T18:43:41.171307,612.55,a1d32ed8-0211-406c-890a-2a65ed7a97c1,Card,Counter Customer,,Manager Admin
7387,2024-09-09T11:11:35.171307,1773.72,24b684e5-0307-4d91-8ff0-709307770de0,Cash,Counter Customer,,Manager Admin
7388,2024-09-09T17:39:23.171307,17678.56,8112b6d3-ffa1-4f26-bbed-caa6d71b5884,Cash,Counter Customer,,Manager Admin
7389,2024-09-09T20:06:49.171307,1553.36,c5251ade-c94a-40c9-9d45-66af56de1c11,Card,Walk-in Guest 83,,Manager Admin
7390,2024-09-09T15:44:38.171307,8261.84,bc196dd5-4451-4ae1-b202-f1e995f5d1f4,UPI,Walk-in Guest 74,,Manager Admin
7391,2024-09-09T12:57:57.171307,863.78,149cf423-c3c1-4f36-b19b-e649cd519097,Cash,Counter Customer,,Manager Admin
7392,2024-09-09T12:48:47.171307,8897.0,8341831b-4ff8-49b7-bc6e-a85135af2256,UPI,Counter Customer,,Manager Admin
7393,2024-09-10T09:26:30.171307,185.25,f7e3e6a8-b7ae-46bf-8e6b-b144ef720286,Card,Walk-in Guest 88,Standard counter checkout,Manager Admin
7394,2024-09-10T18:50:51.171307,2081.07,0213be26-0782-42b0-a0f4-5a98d2cb2f06,Cash,Counter Customer,,Manager Admin
7395,2024-09-10T09:52:45.171307,16091.01,25d0ffd3-af55-4d6b-a157-47bb42c71da4,Card,Walk-in Guest 15,,Manager Admin
7396,2024-09-10T19:41:06.171307,9633.86,a69fc421-dc20-4e5f-8595-18f0a9b87cd2,UPI,Counter Customer,,Manager Admin
7397,2024-09-10T11:04:21.171307,17067.63,7926a2b3-9d77-4a65-ab06-57d5185e13a1,UPI,Counter Customer,,Manager Admin
7398,2024-09-10T19:42:52.171307,609.27,50f75bb2-b3ca-4a97-be47-68264ba5171f,Cash,Counter Customer,,Manager Admin
7399,2024-09-11T21:44:04.171307,19197.99,12b3a210-38dc-4786-9569-2558c6fe1d76,Card,Counter Customer,,Manager Admin
7400,2024-09-11T18:52:33.171307,9903.63,fc9d9191-e72d-424c-a032-4eafd6699b26,UPI,Walk-in Guest 13,,Manager Admin
7401,2024-09-11T16:40:29.171307,9162.46,b543d81a-feae-4836-ba59-23a09fa4e967,Cash,Counter Customer,,Manager Admin
7402,2024-09-11T18:50:06.171307,19197.99,7d7edcb7-f871-4271-b16c-d872e160b877,UPI,Counter Customer,,Manager Admin
7403,2024-09-11T13:58:24.171307,391.09,c4823a12-0b4a-44bc-9e10-d30f21240624,UPI,Counter Customer,,Manager Admin
7404,2024-09-11T10:13:28.171307,782.18,c2141a94-6499-4d7f-9c5e-d486feeeec92,Card,Counter Customer,,Manager Admin
7405,2024-09-11T21:50:50.171307,10099.46,fa0d095e-3337-4b49-9ad1-26700e450123,Cash,Counter Customer,,Manager Admin
7406,2024-09-11T10:07:57.171307,17583.92,01ffbc6c-e3e9-428d-ad00-b1f6a0ab2c96,Cash,Counter Customer,,Manager Admin
7407,2024-09-11T09:56:49.171307,8791.96,03f40d0d-9471-4a28-9c65-dee77d453be9,Cash,Counter Customer,,Manager Admin
7408,2024-09-11T20:42:19.171307,9294.36,e40d1b79-0e5f-4a7c-8664-74bcb199c959,Cash,Walk-in Guest 86,,Manager Admin
7409,2024-09-20T18:47:52.171307,11432.82,6f8f591d-2722-45e9-87be-b2204bf3c4a3,Card,Counter Customer,,Manager Admin
7410,2024-09-20T13:43:52.171307,21792.74,39f532bc-0498-4bb0-a071-210c8eccbd37,Cash,Counter Customer,,Manager Admin
7411,2024-09-20T20:35:58.171307,2941.99,f80535a5-b737-4f79-b992-9a2df52cb51a,UPI,Counter Customer,,Manager Admin
7412,2024-09-20T10:47:05.171307,130.5,3fd6ce2a-21eb-4f5c-83d7-836b3e815049,Card,Counter Customer,,Manager Admin
7413,2024-09-20T10:09:10.171307,4528.55,d1c5c645-209d-4882-908f-1a0ee8e194b1,Card,Counter Customer,,Manager Admin
7414,2024-09-20T20:49:19.171307,12367.4,3e10f2c7-1838-4a96-b4c4-a106c367172f,Cash,Walk-in Guest 98,,Manager Admin
7415,2024-09-20T21:35:04.171307,24265.68,74745a44-a90d-485b-b060-75883903a9c4,UPI,Counter Customer,,Manager Admin
7416,2024-09-20T15:59:12.171307,1311.64,d65fd462-ecfd-4fdd-bcb3-cc3187cce9dd,UPI,Counter Customer,,Manager Admin
7417,2024-09-20T16:01:12.171307,2700.16,0b634581-b794-4732-8ebd-fbd8c2f5bc02,Cash,Counter Customer,,Manager Admin
7418,2024-09-20T11:24:45.171307,391.61,94a00ad3-1725-401a-9333-9b7212c6789f,Cash,Counter Customer,Standard counter checkout,Manager Admin
7419,2024-09-20T10:52:34.171307,4813.77,8d92c084-9745-44c8-ad22-b20a98e4577b,UPI,Counter Customer,,Manager Admin
7420,2024-09-20T09:56:37.171307,1523.16,5fe8988d-2a5d-44c6-a6c5-3b0fec6974e8,Cash,Counter Customer,,Manager Admin
7421,2024-09-20T14:07:35.171307,6250.99,7c9fc0e1-fb54-4a49-8dd8-6b5022058af0,UPI,Counter Customer,,Manager Admin
7422,2024-09-21T19:47:07.171307,4227.54,ce6fb761-a6a8-4cff-9a58-6dc1b94ed6d6,UPI,Walk-in Guest 91,,Manager Admin
7423,2024-09-21T12:38:25.171307,1848.58,d2173c90-df4f-4948-932c-20677d8e9cc4,Card,Walk-in Guest 18,,Manager Admin
7424,2024-09-21T11:17:42.171307,2765.41,b458a68d-b96f-49b6-82f2-c158c7a056cd,Card,Counter Customer,,Manager Admin
7425,2024-09-21T21:54:32.171307,2431.98,e3bc8c5e-1e06-4601-9f26-a6364ce72010,UPI,Counter Customer,,Manager Admin
7426,2024-09-21T16:28:13.171307,4117.32,f901c01e-8ab0-4175-9a34-088aa23bbfeb,UPI,Counter Customer,,Manager Admin
7427,2024-09-21T16:53:54.171307,2975.56,58d434c2-d8ac-44b3-ac97-8d552960098b,Cash,Counter Customer,,Manager Admin
7428,2024-09-21T09:22:38.171307,1828.75,e31459ac-07b8-4cd7-b2fb-841f47eaafcc,Cash,Walk-in Guest 26,,Manager Admin
7429,2024-09-21T12:16:26.171307,1153.12,f7626e09-183e-4eaf-be72-3fb75dc5bb03,UPI,Counter Customer,Standard counter checkout,Manager Admin
7430,2024-09-21T10:37:44.171307,9331.71,fe9ec112-681e-4104-89a8-ff255862866e,Cash,Counter Customer,,Manager Admin
7431,2024-09-21T14:33:43.171307,2147.01,af8d3540-9be4-48dd-90b0-bc75eccc1074,UPI,Counter Customer,,Manager Admin
7432,2024-09-21T19:38:48.171307,4490.58,45454a3e-930c-4c80-951c-0578546f11bd,UPI,Counter Customer,Standard counter checkout,Manager Admin
7433,2024-09-21T21:08:30.171307,1433.16,07ad3c8d-03d2-4469-a474-1700e1ac5b44,Cash,Counter Customer,,Manager Admin
7434,2024-09-21T21:29:13.171307,4495.31,5a0745cc-dd62-4de2-ab63-2f42ca3bc3a9,Card,Walk-in Guest 10,,Manager Admin
7435,2024-09-21T15:45:41.171307,11471.39,5ec51aa0-ad4f-4859-81b3-e6ed772b6f9b,UPI,Counter Customer,,Manager Admin
7436,2024-09-22T09:29:01.171307,5791.18,ac907e17-7dba-494d-8490-7bab0e87eec9,Cash,Walk-in Guest 87,,Manager Admin
7437,2024-09-22T15:30:03.171307,2906.68,be6c05b2-ab75-4665-9220-b00b54824ab8,Card,Counter Customer,,Manager Admin
7438,2024-09-22T14:35:54.171307,4217.15,850e7bb9-decf-43bd-b417-2f23b9da0077,UPI,Counter Customer,,Manager Admin
7439,2024-09-22T13:30:43.171307,22834.48,5bb70d1b-c43d-41e9-b332-cafef01c2971,Card,Counter Customer,,Manager Admin
7440,2024-09-22T21:04:16.171307,19811.94,2bf4183e-8050-4266-b316-1ec73fbd5746,UPI,Counter Customer,,Manager Admin
7441,2024-09-22T15:20:30.171307,259.78,60bdc824-9760-4768-8098-ac820ee55ea6,Card,Counter Customer,,Manager Admin
7442,2024-09-22T21:11:56.171307,22464.52,6af4bdcf-759d-427b-8905-5c705fc505ef,UPI,Counter Customer,,Manager Admin
7443,2024-09-22T18:18:01.171307,69.26,a797758d-3fd0-49d6-80b8-388f3e81a2d4,Cash,Counter Customer,,Manager Admin
7444,2024-09-22T14:30:29.171307,5066.5,98427bb6-8fe6-4930-be04-84de957d201f,UPI,Counter Customer,,Manager Admin
7445,2024-09-22T16:39:41.171307,3512.68,7c165f24-204d-494f-8f3b-6bd2eb8a9b56,Card,Counter Customer,,Manager Admin
7446,2024-09-22T20:42:31.171307,363.34,c9120228-14a3-463b-ace6-5c5bec526d1e,Cash,Counter Customer,,Manager Admin
