id,purchase_id,product_name,hsn_code,quantity,price_at_purchase,gst_rate,total_amount
811,47,MI Usb Type-C Cable Smartphone (Black),85444220,29,204.43,18.0,5928.47
812,47,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,84713010,50,937.01,18.0,46850.5
813,47,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Comput,85444220,29,171.72,18.0,4979.88
814,47,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braid",85444220,17,301.24,18.0,5121.08
815,47,Tata Sky Universal Remote,84713010,37,204.52,18.0,7567.24
816,47,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones,",85444220,23,220.11,18.0,5062.53
817,47,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",85444220,44,306.96,18.0,13506.24
818,47,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Bl,84713010,42,11694.88,18.0,491184.96
819,47,Firestick Remote,84713010,46,1259.14,18.0,57920.44
820,47,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),84713010,28,26340.22,18.0,737526.16
821,47,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",85444220,36,770.95,18.0,27754.2
822,48,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11,85444220,45,178.35,18.0,8025.75
823,48,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, St",85444220,44,135.22,18.0,5949.68
824,48,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black",85444220,19,170.83,18.0,3245.77
825,48,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",84713010,24,1418.39,18.0,34041.36
826,48,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangl",85444220,49,233.58,18.0,11445.42
827,48,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad ",85444220,35,574.4,18.0,20104.0
828,48,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Met",85444220,36,187.45,18.0,6748.2
829,48,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),84713010,17,12353.05,18.0,210001.85
830,48,Firestick Remote,84713010,35,1259.14,18.0,44069.9
831,48,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",85444220,28,309.66,18.0,8670.48
832,48,Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quic,85444220,33,307.7,18.0,10154.1
833,48,Tata Sky Universal Remote,84713010,49,204.52,18.0,10021.48
834,48,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",84713010,30,221.25,18.0,6637.5
835,48,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,84713010,42,341.72,18.0,14352.24
836,48,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Spee,85444220,15,254.5,18.0,3817.5
837,49,Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable,85444220,44,330.12,18.0,14525.28
838,49,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),84713010,29,7178.24,18.0,208168.96
839,49,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",85444220,44,266.95,18.0,11745.8
840,49,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braid",85444220,49,301.24,18.0,14760.76
841,49,MI Usb Type-C Cable Smartphone (Black),85444220,48,204.43,18.0,9812.64
842,49,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480",85444220,28,338.19,18.0,9469.32
843,49,MI Braided USB Type-C Cable for Charging Adapter (Red),85444220,45,296.48,18.0,13341.6
844,49,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),84713010,18,10008.34,18.0,180150.12
845,49,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),84713010,15,12464.21,18.0,186963.15
846,49,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",84713010,37,1418.39,18.0,52480.43
847,49,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",85444220,19,306.96,18.0,5832.24
848,50,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",85444220,50,770.95,18.0,38547.5
849,50,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),84713010,26,27018.16,18.0,702472.16
850,50,"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C ",85444220,47,841.71,18.0,39560.37
851,50,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),84713010,35,28757.97,18.0,1006528.95
852,50,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey",85444220,25,132.32,18.0,3308.0
853,50,Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters),85444220,41,190.7,18.0,7818.7
854,50,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),85444220,38,443.51,18.0,16853.38
855,50,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Chargi",85444220,48,266.59,18.0,12796.32
856,50,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3",85444220,42,287.31,18.0,12067.02
857,50,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Da",85444220,47,50.19,18.0,2358.93
858,50,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",85444220,25,263.29,18.0,6582.25
859,50,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad ",85444220,15,574.4,18.0,8616.0
860,50,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,85444220,31,119.99,18.0,3719.69
861,50,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",85444220,23,309.66,18.0,7122.18
862,50,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),84713010,24,7178.24,18.0,172277.76
863,51,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),84713010,47,6279.97,18.0,295158.59
864,51,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey",85444220,42,132.32,18.0,5557.44
865,51,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad ",85444220,40,574.4,18.0,22976.0
866,51,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports Q",85444220,33,176.06,18.0,5809.98
867,51,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Chargi",85444220,20,266.59,18.0,5331.8
868,51,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",85444220,19,309.66,18.0,5883.54
869,51,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Bl,84713010,29,11694.88,18.0,339151.52
870,51,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),84713010,26,27018.16,18.0,702472.16
871,51,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",85444220,40,153.59,18.0,6143.6
872,51,Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Gala,85444220,44,279.35,18.0,12291.4
873,52,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,85444220,39,1038.52,18.0,40502.28
874,52,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cabl",85444220,21,179.16,18.0,3762.36
875,52,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, ",85444220,50,174.35,18.0,8717.5
876,52,Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function,85444220,23,135.13,18.0,3107.99
877,52,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad ",85444220,39,822.95,18.0,32095.05
878,52,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),85444220,24,443.51,18.0,10644.24
879,52,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",85444220,42,263.29,18.0,11058.18
880,52,Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable,85444220,18,330.12,18.0,5942.16
881,52,Firestick Remote,84713010,22,1259.14,18.0,27701.08
882,52,"Wayona Nylon Braided 3A Lightning to USB A Syncing and Fast Charging Data Cable for iPhone, Ipa",85444220,46,361.67,18.0,16636.82
883,52,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braid",85444220,46,301.24,18.0,13857.04
884,52,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),84713010,26,7178.24,18.0,186634.24
885,52,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,85444220,24,881.15,18.0,21147.6
886,52,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Da",85444220,38,50.19,18.0,1907.22
887,53,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),84713010,22,26340.22,18.0,579484.84
888,53,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad ",85444220,27,822.95,18.0,22219.65
889,53,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,85444220,39,1038.52,18.0,40502.28
890,53,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wirel",85444220,39,153.46,18.0,5984.94
891,53,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",85444220,49,153.59,18.0,7525.91
892,53,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablet",85444220,48,179.11,18.0,8597.28
893,53,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",85444220,32,266.95,18.0,8542.4
894,53,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",84713010,16,156.06,18.0,2496.96
895,53,TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),84713010,32,16743.35,18.0,535787.2
896,53,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad ",85444220,18,574.4,18.0,10339.2
897,53,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,85444220,31,881.15,18.0,27315.65
898,53,Firestick Remote,84713010,23,1259.14,18.0,28960.22
899,53,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Comput,85444220,39,171.72,18.0,6697.08
900,53,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advan",85444220,16,259.96,18.0,4159.36
901,53,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",84713010,16,1418.39,18.0,22694.24
902,53,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",85444220,20,309.66,18.0,6193.2
903,53,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Functio,85444220,25,134.7,18.0,3367.5
904,54,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",85444220,35,170.57,18.0,5969.95
905,54,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad ",85444220,45,822.95,18.0,37032.75
906,54,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),85444220,25,259.0,18.0,6475.0
907,54,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",84713010,49,221.25,18.0,10841.25
908,54,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),84713010,29,12464.21,18.0,361462.09
909,54,Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quic,85444220,50,307.7,18.0,15385.0
910,54,Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters),85444220,35,190.7,18.0,6674.5
911,54,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),84713010,24,17718.26,18.0,425238.24
912,54,Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Gala,85444220,21,279.35,18.0,5866.35
913,54,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Comput,85444220,36,171.72,18.0,6181.92
914,54,Flix Micro Usb Cable For Smartphone (Black),85444220,27,51.54,18.0,1391.58
915,54,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Tec",85444220,47,176.93,18.0,8315.71
916,54,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),84713010,36,7178.24,18.0,258416.64
917,54,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong",85444220,38,88.12,18.0,3348.56
918,54,AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors (3 Fe,85444220,19,162.36,18.0,3084.84
919,55,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),84713010,19,23642.17,18.0,449201.23
920,55,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad ",85444220,43,822.95,18.0,35386.85
921,55,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer Wit",85444220,42,171.95,18.0,7221.9
922,55,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Bl,84713010,38,11694.88,18.0,444405.44
923,55,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Da",85444220,41,50.19,18.0,2057.79
924,55,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in ",85444220,34,178.2,18.0,6058.8
925,55,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,85444220,15,169.29,18.0,2539.35
926,55,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),84713010,21,11542.16,18.0,242385.36
927,55,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfe",85444220,32,102.44,18.0,3278.08
928,55,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",85444220,42,170.57,18.0,7163.94
929,55,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),84713010,27,12464.21,18.0,336533.67
930,55,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),84713010,35,13015.39,18.0,455538.65
931,55,"Wayona Nylon Braided 3A Lightning to USB A Syncing and Fast Charging Data Cable for iPhone, Ipa",85444220,28,361.67,18.0,10126.76
932,55,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cabl",85444220,16,179.16,18.0,2866.56
933,55,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),85444220,18,259.0,18.0,4662.0
934,56,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),84713010,41,23642.17,18.0,969328.97
935,56,Tata Sky Universal Remote,84713010,34,204.52,18.0,6953.68
936,56,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey",85444220,35,132.32,18.0,4631.2
937,56,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",85444220,35,347.81,18.0,12173.35
938,56,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",84713010,20,117.93,18.0,2358.6
939,56,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,85444220,28,881.15,18.0,24672.2
940,56,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3",85444220,49,287.31,18.0,14078.19
941,56,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480",85444220,21,338.19,18.0,7101.99
942,56,Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPho,85444220,33,134.97,18.0,4454.01
943,56,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),84713010,37,21645.62,18.0,800887.94
944,56,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,85444220,48,169.29,18.0,8125.92
945,56,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Tec",85444220,43,176.93,18.0,7607.99
946,56,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",85444220,42,153.59,18.0,6450.78
947,56,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),84713010,50,17718.26,18.0,885913.0
948,56,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",85444220,40,266.95,18.0,10678.0
949,56,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",84713010,47,1418.39,18.0,66664.33
950,56,MI Usb Type-C Cable Smartphone (Black),85444220,36,204.43,18.0,7359.48
951,56,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, ",85444220,26,174.35,18.0,4533.1
952,56,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Si",85444220,19,429.66,18.0,8163.54
953,57,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),84713010,35,9842.22,18.0,344477.7
954,57,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),84713010,46,23642.17,18.0,1087539.82
955,57,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),84713010,15,6279.97,18.0,94199.55
956,57,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, St",85444220,50,135.22,18.0,6761.0
957,57,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,85444220,30,295.14,18.0,8854.2
958,57,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480",85444220,36,338.19,18.0,12174.84
959,57,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),84713010,40,6237.94,18.0,249517.6
960,57,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, ",85444220,26,174.35,18.0,4533.1
961,57,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),84713010,37,12464.21,18.0,461175.77
962,57,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",85444220,32,170.57,18.0,5458.24
963,57,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",85444220,30,239.87,18.0,7196.1
964,57,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,85444220,31,1038.52,18.0,32194.12
965,57,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Si",85444220,40,429.66,18.0,17186.4
966,57,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7",85444220,44,170.05,18.0,7482.2
967,57,AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors (3 Fe,85444220,47,162.36,18.0,7630.92
968,57,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charg",85444220,23,678.87,18.0,15614.01
969,57,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",85444220,48,270.44,18.0,12981.12
970,57,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey",85444220,45,132.32,18.0,5954.4
971,57,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,85444220,49,881.15,18.0,43176.35
972,57,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11,85444220,20,178.35,18.0,3567.0
973,57,Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Gala,85444220,37,279.35,18.0,10335.95
974,57,Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 1,85444220,46,360.09,18.0,16564.14
975,57,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,85444220,24,119.99,18.0,2879.76
976,57,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),84713010,25,12353.05,18.0,308826.25
977,58,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),85444220,44,259.0,18.0,11396.0
978,58,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",84713010,17,156.06,18.0,2653.02
979,58,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Da",85444220,47,50.19,18.0,2358.93
980,58,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Spee,85444220,47,254.5,18.0,11961.5
981,58,Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters),85444220,23,190.7,18.0,4386.1
982,58,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",85444220,35,770.95,18.0,26983.25
983,58,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Tec",85444220,28,176.93,18.0,4954.04
984,58,Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone,85444220,18,636.48,18.0,11456.64
985,58,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey",85444220,34,132.32,18.0,4498.88
986,58,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",85444220,41,266.95,18.0,10944.95
987,58,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And I",85444220,29,822.98,18.0,23866.42
988,58,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",84713010,24,1418.39,18.0,34041.36
989,59,Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone,85444220,43,636.48,18.0,27368.64
990,59,"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black",85444220,37,264.76,18.0,9796.12
991,59,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",85444220,17,309.66,18.0,5264.22
992,59,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,85444220,34,1038.52,18.0,35309.68
993,59,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",85444220,26,770.95,18.0,20044.7
994,59,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),84713010,45,13015.39,18.0,585692.55
995,59,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",85444220,26,517.68,18.0,13459.68
996,59,Firestick Remote,84713010,32,1259.14,18.0,40292.48
997,59,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),84713010,21,17718.26,18.0,372083.46
998,59,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfe",85444220,18,102.44,18.0,1843.92
999,59,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),84713010,19,9842.22,18.0,187002.18
1000,59,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad ",85444220,43,822.95,18.0,35386.85
1001,59,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",85444220,16,239.87,18.0,3837.92
1002,59,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,85444220,17,881.15,18.0,14979.55
1003,59,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braid",85444220,49,301.24,18.0,14760.76
1004,59,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Si",85444220,22,429.66,18.0,9452.52
1005,59,TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Laptop(Supp,85444220,26,575.21,18.0,14955.46
1006,60,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Functio,85444220,49,134.7,18.0,6600.3
1007,60,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wirel",85444220,18,153.46,18.0,2762.28
