id,order_id,product_id,quantity,price_at_sale
2176,899,90,1,746.72
2177,899,73,2,30734.82
2178,899,30,2,347.04
2179,899,89,2,231.05
2180,900,91,1,314.78
2181,900,7,1,234.99
2182,900,89,1,271.93
2183,901,85,1,385.5
2184,901,49,2,522.83
2185,902,83,1,8109.32
2186,902,47,2,576.56
2187,902,24,1,67.0
2188,902,61,1,226.29
2189,903,49,1,522.83
2190,903,34,1,714.4
2191,903,83,1,8608.36
2192,903,19,2,235.39
2193,904,73,1,34281.15
2194,904,85,1,405.06
2195,905,81,2,532.15
2196,905,96,2,397.74
2197,905,92,1,29870.96
2198,905,89,1,271.93
2199,906,89,2,263.04
2200,906,90,1,763.95
2201,906,96,1,384.74
2202,907,20,1,14427.7
2203,908,73,1,34990.41
2204,908,89,2,263.04
2205,909,60,1,165.4
2206,909,83,1,7797.42
2207,909,85,2,391.09
2208,910,88,1,36876.31
2209,911,81,1,486.93
2210,911,63,1,149.99
2211,912,24,2,64.42
2212,913,68,1,8972.8
2213,913,85,2,391.09
2214,913,63,2,149.99
2215,914,20,2,14427.7
2216,914,78,1,13779.11
2217,914,60,2,185.25
2218,914,68,2,8972.8
2219,915,30,2,333.69
2220,916,60,1,185.25
2221,916,15,1,189.18
2222,916,34,1,724.75
2223,916,88,1,36876.31
2224,917,81,1,486.93
2225,917,83,1,7797.42
2226,917,90,2,718.0
2227,918,72,2,411.85
2228,918,89,2,263.04
2229,919,78,1,15058.6
2230,920,78,1,15058.6
2231,921,83,1,9045.01
2232,921,90,2,746.72
2233,922,92,2,28139.31
2234,923,73,2,36172.52
2235,923,68,1,9905.97
2236,923,30,1,408.43
2237,924,47,2,643.09
2238,925,34,1,792.05
2239,925,63,2,183.58
2240,926,34,2,750.64
2241,926,24,1,67.0
2242,926,68,2,10408.45
2243,927,90,1,792.67
2244,927,68,2,10982.71
2245,928,91,1,330.75
2246,928,90,1,746.72
2247,928,3,2,221.07
2248,929,30,2,408.43
2249,929,91,1,348.99
2250,929,90,1,878.83
2251,930,83,2,8733.12
2252,930,3,2,212.56
2253,931,2,2,231.89
2254,932,17,2,15580.26
2255,932,64,1,368.92
2256,933,25,2,12510.42
2257,933,17,1,15580.26
2258,934,20,2,14427.7
2259,934,7,1,191.99
2260,934,17,2,15580.26
2261,934,99,2,1171.26
2262,935,38,2,223.95
2263,935,3,2,238.07
2264,935,17,1,15580.26
2265,936,17,1,16203.47
2266,936,50,2,223.53
2267,937,55,2,228.88
2268,937,71,1,391.61
2269,937,50,1,223.53
2270,938,21,1,1193.32
2271,939,24,2,74.73
2272,940,3,2,246.57
2273,940,25,2,13010.84
2274,941,2,1,226.66
2275,941,7,2,199.67
2276,941,80,2,1636.88
2277,941,92,1,31386.15
2278,942,64,1,451.56
2279,943,13,1,270.08
2280,943,36,2,121.61
2281,943,17,1,17200.61
2282,944,71,1,445.84
2283,944,92,1,32035.52
2284,945,17,2,15580.26
2285,945,66,1,330.95
2286,945,16,2,370.6
2287,946,66,1,352.13
2288,946,20,1,15351.07
2289,946,63,1,159.59
2290,947,7,2,204.27
2291,947,22,1,319.03
2292,948,2,2,217.94
2293,949,22,1,299.84
2294,949,99,2,1311.81
2295,949,53,1,848.59
2296,949,64,1,413.2
2297,950,66,1,330.95
2298,950,20,2,16159.02
2299,950,99,2,1311.81
2300,951,80,2,1573.93
2301,951,87,1,29891.28
2302,952,50,2,263.08
2303,953,100,2,922.9
2304,953,22,2,311.83
2305,953,7,1,222.71
2306,953,55,1,255.29
2307,954,53,2,882.53
2308,954,36,1,114.56
2309,954,66,2,383.9
2310,954,2,1,252.81
2311,955,7,2,222.71
2312,956,17,2,16203.47
2313,956,16,2,385.42
2314,956,13,2,254.42
2315,956,81,1,452.15
2316,957,21,2,1193.32
2317,957,53,1,984.36
2318,957,100,1,922.9
2319,957,2,1,252.81
2320,958,25,1,13811.51
2321,958,13,2,270.08
2322,958,50,1,263.08
2323,958,2,2,266.76
2324,959,89,1,271.93
2325,960,25,1,13811.51
2326,961,36,2,121.61
2327,961,22,1,331.02
2328,961,99,1,1433.63
2329,961,25,2,13811.51
2330,962,87,1,31086.93
2331,962,20,2,16736.13
2332,962,16,2,385.42
2333,962,66,2,383.9
2334,963,53,2,950.42
2335,964,81,2,486.93
2336,965,92,2,27057.02
2337,966,80,1,1573.93
2338,966,27,2,16269.24
2339,967,100,2,846.52
2340,968,78,2,12302.77
2341,969,95,2,22268.66
2342,969,2,1,231.89
2343,970,50,1,223.53
2344,970,36,2,114.56
2345,970,27,2,16920.01
2346,970,2,1,252.81
2347,971,74,1,133.17
2348,972,2,1,266.76
2349,972,17,1,17200.61
2350,972,87,2,32999.97
2351,973,74,2,133.17
2352,973,92,1,28139.31
2353,973,66,2,383.9
2354,973,69,1,1843.91
2355,974,69,2,1843.91
2356,975,91,1,314.78
2357,975,79,1,246.12
2358,976,50,2,237.29
2359,976,44,2,1215.99
2360,976,63,2,165.59
2361,977,44,2,1215.99
2362,977,88,1,40300.54
2363,977,96,2,358.74
2364,978,78,1,12794.89
2365,978,27,2,16920.01
2366,978,87,2,31086.93
2367,979,80,2,1636.88
2368,979,63,1,155.99
2369,980,78,1,13090.15
2370,980,22,1,355.01
2371,980,44,1,1171.93
2372,981,88,1,38983.53
2373,981,69,1,1886.46
2374,981,16,1,394.32
2375,982,25,2,13311.09
2376,983,79,2,263.96
2377,983,36,2,130.42
2378,983,5,2,179.51
2379,983,80,1,1674.66
2380,984,100,2,941.99
2381,985,18,2,275.14
2382,985,1,1,450.11
2383,986,1,2,478.92
2384,986,92,1,32035.52
2385,986,69,2,1886.46
2386,987,44,2,1348.16
2387,987,79,1,272.88
2388,988,27,2,19913.55
2389,989,63,2,155.99
2390,990,16,2,385.42
2391,990,79,1,258.61
2392,991,44,2,1277.67
2393,992,100,2,973.81
2394,992,96,2,397.74
2395,993,5,1,175.46
2396,993,91,1,296.53
2397,993,50,2,223.53
2398,994,69,1,1843.91
2399,994,96,1,376.94
2400,994,1,1,468.12
2401,995,95,2,24277.86
2402,995,18,1,286.14
2403,995,44,2,1277.67
2404,995,96,2,376.94
2405,996,17,2,19070.24
2406,996,25,1,13811.51
2407,997,50,2,254.49
2408,997,1,1,478.92
2409,997,63,1,177.59
2410,997,96,1,384.74
2411,998,91,2,319.34
2412,998,11,2,168.38
2413,998,47,1,554.39
2414,999,17,1,17449.89
2415,1000,27,1,17310.47
2416,1000,29,1,1094.52
2417,1000,63,1,177.59
2418,1001,42,2,22147.82
2419,1001,80,2,1762.8
2420,1002,91,1,319.34
2421,1003,80,1,1762.8
2422,1003,91,2,319.34
2423,1003,5,2,188.96
2424,1004,52,1,215.94
2425,1005,36,1,114.56
2426,1005,50,1,249.33
2427,1005,63,1,173.99
2428,1006,5,2,206.5
2429,1006,17,2,19070.24
2430,1007,29,1,1069.84
2431,1008,92,2,31386.15
2432,1008,80,2,1825.75
2433,1008,78,1,12794.89
2434,1008,27,2,16920.01
2435,1009,50,2,263.08
2436,1010,92,1,33117.8
2437,1010,44,2,1348.16
2438,1010,91,2,348.99
2439,1011,86,1,35123.61
2440,1011,78,2,12794.89
2441,1012,6,1,175.79
2442,1012,30,1,347.04
2443,1012,50,1,249.33
2444,1013,86,1,35123.61
2445,1014,94,1,233.62
2446,1014,42,2,24451.2
2447,1015,1,2,496.92
2448,1015,69,2,2170.14
2449,1016,27,1,16920.01
2450,1016,96,2,337.95
2451,1016,6,1,175.79
2452,1016,42,2,23033.74
2453,1017,11,2,179.15
2454,1017,29,2,1094.52
2455,1017,47,1,589.87
2456,1017,25,2,13311.09
2457,1018,47,1,589.87
2458,1018,27,2,17310.47
2459,1018,86,1,35934.15
2460,1019,25,1,12510.42
2461,1019,30,1,333.69
2462,1019,87,2,29891.28
2463,1019,47,2,554.39
2464,1020,18,1,308.15
2465,1020,91,1,319.34
2466,1020,78,1,12302.77
2467,1021,42,2,26223.02
2468,1022,47,1,589.87
2469,1022,29,2,1094.52
2470,1023,16,2,370.6
2471,1023,11,1,168.38
2472,1023,36,1,110.15
2473,1023,29,2,1152.13
2474,1024,6,1,169.03
2475,1025,94,2,250.55
2476,1025,14,1,409.24
2477,1026,87,1,29891.28
2478,1026,96,1,324.95
2479,1026,65,2,15441.31
2480,1027,47,2,589.87
2481,1027,1,2,478.92
2482,1027,36,2,117.2
2483,1028,86,1,33772.7
2484,1028,27,2,16269.24
2485,1028,16,2,370.6
2486,1029,16,1,385.42
2487,1029,87,2,31086.93
2488,1029,62,1,41699.06
2489,1030,16,1,409.14
2490,1030,65,1,17047.21
2491,1030,62,2,43999.69
2492,1031,42,2,25691.48
2493,1031,11,2,175.11
2494,1032,16,2,453.61
2495,1032,86,1,37285.06
2496,1033,1,1,468.12
2497,1033,86,2,35123.61
2498,1033,84,1,342.28
2499,1034,86,2,41337.78
2500,1034,87,1,36586.92
2501,1034,78,1,13582.26
2502,1034,6,2,206.89
2503,1035,87,2,33478.23
2504,1035,47,2,554.39
2505,1035,52,1,202.95
2506,1035,96,2,363.94
2507,1036,26,1,254.15
2508,1036,86,1,39986.88
2509,1036,14,2,409.24
2510,1037,78,2,12302.77
2511,1037,86,1,37825.42
2512,1037,26,1,240.41
2513,1037,84,1,329.11
2514,1038,25,1,13311.09
2515,1039,26,1,240.41
2516,1040,96,1,384.74
2517,1040,65,1,16429.56
2518,1041,1,2,450.11
2519,1041,78,1,12302.77
2520,1042,52,2,202.95
2521,1043,52,1,202.95
2522,1043,87,1,33478.23
2523,1044,61,2,195.07
2524,1044,34,1,647.1
2525,1044,11,2,168.38
2526,1045,25,2,12510.42
2527,1045,34,2,647.1
2528,1045,84,2,368.61
2529,1046,86,2,33772.7
2530,1047,34,1,672.98
2531,1048,61,2,215.36
2532,1049,1,2,468.12
2533,1049,30,2,387.08
2534,1049,52,1,211.07
2535,1050,36,1,127.77
2536,1050,86,2,35123.61
2537,1050,41,2,243.69
2538,1050,85,2,363.16
2539,1051,27,2,19913.55
2540,1051,86,1,37285.06
2541,1051,54,2,9608.35
2542,1052,41,2,234.31
2543,1052,1,1,450.11
2544,1052,31,2,213.54
2545,1052,14,2,384.62
2546,1053,78,1,13779.11
2547,1054,27,1,19262.78
2548,1054,47,1,656.39
2549,1054,65,2,16429.56
2550,1055,54,1,8791.96
2551,1055,11,1,188.58
2552,1055,14,2,384.62
2553,1056,31,2,213.54
2554,1056,78,1,13779.11
2555,1056,85,1,349.19
2556,1057,72,1,387.08
2557,1058,54,1,8791.96
2558,1058,41,2,234.31
2559,1059,65,2,15441.31
2560,1059,1,2,450.11
2561,1059,72,1,387.08
2562,1060,85,1,349.19
2563,1060,65,2,15441.31
2564,1061,41,2,249.31
2565,1061,34,2,766.17
2566,1062,14,1,384.62
2567,1063,31,1,213.54
2568,1063,14,2,384.62
2569,1063,85,1,349.19
2570,1064,11,1,199.36
2571,1064,72,2,458.3
2572,1064,65,2,18282.51
2573,1064,52,1,215.94
2574,1065,54,1,8791.96
2575,1065,41,1,234.31
2576,1065,31,2,213.54
2577,1066,25,2,12510.42
2578,1066,14,1,384.62
2579,1067,61,1,218.48
2580,1067,25,1,12510.42
2581,1068,34,2,724.75
2582,1068,52,1,202.95
2583,1069,31,2,213.54
2584,1069,72,2,433.52
2585,1070,61,1,218.48
2586,1070,52,2,202.95
2587,1071,86,2,41337.78
2588,1071,11,2,206.09
2589,1071,1,1,550.94
2590,1071,65,2,18900.17
2591,1072,61,2,238.77
2592,1072,31,1,235.75
2593,1072,34,1,792.05
2594,1073,72,1,449.01
2595,1074,41,2,271.8
2596,1074,72,2,449.01
2597,1074,34,1,750.64
2598,1074,65,1,17911.92
2599,1075,14,1,470.78
2600,1075,31,2,235.75
2601,1075,52,1,248.41
2602,1076,14,2,446.16
2603,1076,52,2,235.42
2604,1076,41,1,271.8
2605,1077,1,2,522.13
2606,1077,14,2,446.16
2607,1077,25,1,13010.84
2608,1077,31,1,247.7
2609,1078,31,2,247.7
2610,1078,25,2,14512.09
2611,1079,25,1,14512.09
2612,1080,46,2,367.16
2613,1080,96,1,337.95
2614,1080,38,1,232.91
2615,1081,75,1,439.65
2616,1081,92,1,28139.31
2617,1081,55,2,228.88
2618,1082,96,2,358.74
2619,1082,54,2,8666.36
2620,1082,91,2,314.78
2621,1082,77,2,211.77
2622,1083,68,2,9331.71
2623,1083,46,1,367.16
2624,1084,54,2,8163.96
2625,1084,30,1,347.04
2626,1084,42,1,23033.74
2627,1085,54,1,8666.36
2628,1086,9,1,558.56
2629,1086,38,2,259.78
2630,1086,77,1,199.5
2631,1086,46,1,409.52
2632,1087,38,1,259.78
2633,1087,55,1,228.88
2634,1087,40,2,1094.22
2635,1087,18,1,286.14
2636,1088,96,1,337.95
2637,1089,40,2,1119.47
2638,1090,46,1,395.4
2639,1091,96,2,345.75
2640,1091,1,2,478.92
2641,1092,30,1,333.69
2642,1092,9,1,537.08
2643,1093,55,1,220.07
2644,1093,76,1,221.16
2645,1094,91,2,285.12
2646,1094,81,2,434.76
2647,1094,18,2,275.14
2648,1094,78,2,12302.77
2649,1095,38,2,265.16
2650,1095,69,1,1886.46
2651,1095,78,1,13090.15
2652,1095,47,1,589.87
2653,1096,30,1,333.69
2654,1096,96,2,324.95
2655,1097,42,1,23565.29
2656,1097,30,2,355.04
2657,1097,76,2,235.32
2658,1097,9,2,571.45
2659,1098,92,2,30303.87
2660,1098,31,2,239.16
2661,1099,47,2,576.56
2662,1099,9,2,558.56
2663,1100,54,1,9608.35
2664,1100,91,2,314.78
2665,1100,42,1,24451.2
2666,1100,30,1,408.43
2667,1101,68,1,10982.71
2668,1101,46,1,432.12
2669,1101,38,2,274.11
2670,1101,76,1,244.16
2671,1102,69,2,1843.91
2672,1102,76,2,230.01
2673,1103,69,1,1843.91
2674,1104,91,1,314.78
2675,1105,75,1,439.65
2676,1105,78,1,12794.89
2677,1105,40,2,1094.22
2678,1106,42,1,23033.74
2679,1106,96,1,337.95
2680,1106,9,1,623.01
2681,1107,30,2,387.08
2682,1107,47,2,576.56
2683,1107,54,2,9105.96
2684,1107,40,1,1094.22
2685,1108,42,1,24451.2
2686,1108,96,1,358.74
2687,1109,42,2,22147.82
2688,1109,47,1,554.39
2689,1109,31,1,239.16
2690,1109,77,1,191.83
2691,1110,1,2,504.13
2692,1110,42,1,22147.82
2693,1110,47,1,554.39
2694,1110,40,2,1052.14
2695,1111,40,1,1052.14
2696,1111,77,1,214.84
2697,1111,55,1,220.07
2698,1111,69,2,1772.99
2699,1112,76,2,235.32
2700,1112,42,2,26223.02
2701,1112,78,1,13090.15
2702,1113,54,2,8791.96
2703,1113,76,1,221.16
2704,1113,91,1,319.34
2705,1114,78,1,12302.77
2706,1115,75,1,449.79
2707,1115,81,1,514.76
2708,1116,75,2,466.7
2709,1116,91,2,348.99
2710,1116,47,1,678.57
2711,1117,81,1,504.32
2712,1117,77,1,222.52
2713,1117,96,2,376.94
2714,1117,40,1,1220.48
2715,1118,47,1,678.57
2716,1118,55,1,269.37
2717,1119,18,1,319.16
2718,1119,76,2,230.01
2719,1119,78,1,14271.22
2720,1120,96,2,397.74
2721,1120,75,1,466.7
2722,1120,47,1,678.57
2723,1120,40,1,1287.82
2724,1121,78,1,15058.6
2725,1121,47,1,678.57
2726,1122,41,1,243.69
2727,1123,34,1,672.98
2728,1123,41,1,243.69
2729,1124,81,2,479.98
2730,1124,40,2,1161.56
2731,1124,6,1,186.6
2732,1124,34,2,714.4
2733,1125,75,2,490.38
2734,1125,34,2,672.98
2735,1125,17,1,16203.47
2736,1126,90,1,746.72
2737,1127,84,2,329.11
2738,1127,96,1,324.95
2739,1128,34,2,647.1
2740,1129,90,2,718.0
2741,1129,96,1,324.95
2742,1129,68,1,8972.8
2743,1129,17,2,15580.26
2744,1130,97,1,276.56
2745,1130,69,2,1985.75
2746,1130,22,2,299.84
2747,1130,41,2,234.31
2748,1131,97,1,276.56
2749,1131,96,2,363.94
2750,1132,92,1,28788.67
2751,1132,65,1,16429.56
2752,1132,97,1,294.26
2753,1133,69,1,2099.22
2754,1134,18,1,308.15
2755,1134,92,1,27057.02
2756,1135,54,2,9294.36
2757,1136,92,2,28139.31
2758,1136,34,1,672.98
2759,1137,81,1,479.98
2760,1138,7,1,222.71
2761,1138,47,1,643.09
2762,1139,41,1,271.8
2763,1139,34,2,672.98
2764,1139,81,1,504.32
2765,1140,7,2,222.71
2766,1140,54,2,9105.96
2767,1140,47,2,643.09
2768,1141,65,2,17911.92
2769,1142,81,1,532.15
2770,1142,97,2,305.32
2771,1142,40,2,1287.82
2772,1143,68,1,10982.71
2773,1143,5,2,186.26
2774,1143,34,2,714.4
2775,1144,81,2,504.32
2776,1144,40,2,1220.48
2777,1144,34,2,750.64
2778,1144,96,1,376.94
2779,1145,22,2,335.82
2780,1145,84,2,329.11
2781,1146,54,2,8791.96
2782,1146,92,1,27057.02
2783,1147,84,1,389.67
2784,1148,68,1,10623.8
2785,1148,6,2,200.13
2786,1148,84,2,389.67
2787,1148,5,1,199.76
2788,1149,68,2,10049.54
2789,1149,45,2,62.74
2790,1149,5,2,188.96
2791,1150,45,2,66.75
2792,1150,68,1,10623.8
2793,1151,92,1,27057.02
2794,1151,90,1,804.16
2795,1151,6,1,189.31
2796,1151,45,2,62.74
2797,1152,84,1,368.61
2798,1152,90,1,804.16
2799,1152,45,1,62.74
2800,1153,92,2,28788.67
2801,1154,45,1,72.78
2802,1155,56,2,255.65
2803,1155,28,1,318.12
2804,1156,29,2,1094.52
2805,1156,46,2,375.63
2806,1156,79,1,237.21
2807,1156,36,1,117.2
2808,1157,95,1,22268.66
2809,1158,91,2,285.12
2810,1158,7,2,191.99
2811,1158,81,1,434.76
2812,1159,53,2,902.9
2813,1159,36,2,117.2
2814,1159,14,1,409.24
2815,1159,29,1,1094.52
2816,1160,81,2,434.76
2817,1160,79,1,222.94
2818,1161,81,1,434.76
2819,1162,60,2,202.45
2820,1163,46,1,389.75
2821,1163,57,1,880.07
2822,1164,60,2,202.45
2823,1164,81,2,532.15
2824,1164,46,1,389.75
2825,1164,36,2,121.61
2826,1165,60,1,191.86
2827,1165,46,1,367.16
2828,1166,71,2,415.71
2829,1166,95,2,23105.82
2830,1166,29,1,1135.67
2831,1167,28,2,330.85
2832,1167,56,2,265.88
2833,1167,46,1,367.16
2834,1167,53,2,984.36
2835,1168,60,1,195.83
2836,1168,63,2,159.59
2837,1168,7,1,204.27
2838,1169,81,1,514.76
2839,1169,56,2,272.01
2840,1169,38,1,238.28
2841,1170,91,1,303.37
2842,1170,56,2,272.01
2843,1170,36,2,117.2
2844,1170,31,1,227.2
2845,1171,14,1,384.62
2846,1171,38,2,223.95
2847,1171,30,2,373.73
2848,1172,83,1,7797.42
2849,1172,36,2,123.37
2850,1173,28,2,318.12
2851,1174,7,1,191.99
2852,1174,14,1,430.78
2853,1175,29,2,1069.84
2854,1176,29,2,1193.28
2855,1177,63,2,183.58
2856,1177,14,2,470.78
2857,1178,29,1,1259.11
2858,1178,56,1,282.24
2859,1178,83,1,8608.36
2860,1178,78,2,13582.26
2861,1179,31,1,235.75
2862,1179,78,1,13582.26
2863,1179,7,1,211.95
2864,1180,7,1,199.67
2865,1181,46,1,409.52
2866,1181,29,1,1193.28
2867,1182,31,1,222.08
2868,1183,7,1,222.71
2869,1183,83,2,8109.32
2870,1183,56,1,296.55
2871,1183,95,1,21766.35
2872,1184,28,1,351.21
2873,1185,28,1,330.85
2874,1185,95,1,24277.86
2875,1185,71,1,436.8
2876,1185,29,1,1193.28
2877,1186,91,2,303.37
2878,1186,36,1,130.42
2879,1186,71,1,445.84
2880,1186,31,1,252.83
2881,1187,46,1,395.4
2882,1187,78,2,12302.77
2883,1188,71,2,421.74
2884,1189,71,2,421.74
2885,1190,46,1,395.4
2886,1190,78,2,12302.77
2887,1191,78,2,13779.11
2888,1191,31,1,239.16
2889,1191,83,2,7797.42
2890,1191,28,1,356.3
2891,1192,83,1,8296.46
2892,1192,95,2,24780.16
2893,1193,26,1,214.65
2894,1193,4,2,359.14
2895,1194,91,2,319.34
2896,1195,74,2,128.05
2897,1196,31,2,239.16
2898,1196,38,1,223.95
2899,1196,19,1,213.21
2900,1197,28,2,369.02
2901,1197,91,2,330.75
2902,1197,19,2,221.74
2903,1198,83,2,9045.01
2904,1198,4,1,373.5
2905,1198,72,2,449.01
2906,1199,4,1,396.49
2907,1199,91,2,348.99
2908,1199,72,2,473.78
2909,1199,12,1,357.42
2910,1200,68,1,10408.45
2911,1200,4,2,373.5
2912,1200,38,2,259.78
2913,1201,83,1,9045.01
2914,1201,12,2,336.7
2915,1201,68,1,10408.45
2916,1201,4,1,373.5
2917,1202,26,1,248.99
2918,1202,74,1,148.54
2919,1203,19,1,260.97
2920,1203,70,1,263.17
2921,1203,4,1,396.49
2922,1203,83,2,9544.05
2923,1204,12,2,336.7
2924,1204,68,2,10408.45
2925,1204,74,1,148.54
2926,1205,17,1,18447.03
2927,1205,12,1,344.47
2928,1206,19,1,238.8
2929,1207,17,2,17449.89
2930,1207,19,1,238.8
2931,1208,4,2,402.23
2932,1209,4,2,402.23
2933,1209,12,2,323.75
2934,1209,70,2,238.38
2935,1210,70,2,253.63
2936,1210,12,2,344.47
2937,1211,53,1,902.9
2938,1212,46,2,353.04
2939,1212,36,2,110.15
2940,1212,62,1,35947.46
2941,1213,30,2,333.69
2942,1213,78,1,12302.77
2943,1214,66,2,330.95
2944,1214,73,2,29552.71
2945,1214,55,1,220.07
2946,1214,98,2,383.7
2947,1215,67,1,310.66
2948,1215,64,1,392.54
2949,1215,50,2,228.69
2950,1216,46,2,367.16
2951,1216,59,1,402.13
2952,1216,9,1,558.56
2953,1217,77,2,199.5
2954,1217,78,2,12794.89
2955,1217,67,2,303.65
2956,1217,37,1,1002.24
2957,1218,50,2,223.53
2958,1218,36,1,114.56
2959,1219,46,2,367.16
2960,1220,9,2,558.56
2961,1220,67,1,303.65
2962,1220,73,1,30734.82
2963,1221,50,1,223.53
2964,1222,36,2,121.61
2965,1223,67,1,322.34
2966,1223,46,2,389.75
2967,1223,73,2,32626.19
2968,1224,78,2,12794.89
2969,1224,59,2,402.13
2970,1224,62,1,37385.36
2971,1224,55,2,228.88
2972,1225,19,2,260.97
2973,1225,33,2,455.57
2974,1225,72,2,427.33
2975,1226,9,1,558.56
2976,1227,73,2,30734.82
2977,1228,46,1,389.75
2978,1228,19,2,260.97
2979,1228,37,2,1063.91
2980,1229,62,1,39686.0
2981,1229,37,2,1063.91
2982,1229,36,2,121.61
2983,1229,9,2,657.38
2984,1230,66,1,330.95
2985,1230,53,2,848.59
2986,1231,98,1,454.3
2987,1231,66,1,352.13
2988,1232,78,1,12302.77
2989,1233,46,1,375.63
2990,1234,66,1,352.13
2991,1234,46,2,375.63
2992,1234,30,1,355.04
2993,1235,16,1,415.07
2994,1235,78,1,13779.11
2995,1235,55,1,220.07
2996,1236,46,2,353.04
2997,1236,30,2,333.69
2998,1236,50,2,214.94
2999,1237,53,2,882.53
3000,1238,37,1,1002.24
3001,1238,78,2,14271.22
3002,1238,46,1,367.16
3003,1239,53,2,936.84
3004,1239,36,1,121.61
3005,1239,33,1,505.08
3006,1240,72,2,449.01
3007,1240,55,1,228.88
3008,1240,78,2,14271.22
3009,1240,33,1,478.67
3010,1241,59,2,426.88
3011,1242,72,2,449.01
3012,1242,53,1,984.36
3013,1242,21,1,1069.87
3014,1243,73,2,36172.52
3015,1243,33,1,505.08
3016,1244,50,1,223.53
3017,1244,59,1,402.13
3018,1245,78,2,15058.6
3019,1245,50,2,237.29
3020,1245,77,1,211.77
3021,1246,46,2,367.16
3022,1246,16,1,429.9
3023,1246,66,1,383.9
3024,1247,36,1,121.61
3025,1247,67,2,357.38
3026,1247,62,2,39686.0
3027,1247,33,1,505.08
3028,1248,53,1,984.36
3029,1248,62,1,37385.36
3030,1248,30,2,347.04
3031,1249,67,2,357.38
3032,1249,77,1,211.77
3033,1250,62,1,35947.46
3034,1250,21,2,1028.72
3035,1250,9,2,601.52
3036,1250,30,2,333.69
3037,1251,53,1,950.42
3038,1252,66,2,391.84
3039,1253,50,1,254.49
3040,1254,38,1,247.24
3041,1254,4,1,396.49
3042,1255,66,1,344.19
3043,1255,57,2,747.77
3044,1256,30,2,347.04
3045,1257,29,2,1135.67
3046,1257,64,1,407.29
3047,1257,36,2,134.82
3048,1257,9,1,592.93
3049,1258,75,1,490.38
3050,1258,77,1,199.5
3051,1258,9,2,558.56
3052,1258,67,2,338.69
3053,1259,41,2,258.68
3054,1259,38,1,247.24
3055,1259,21,1,1135.71
3056,1259,93,1,367.89
3057,1260,38,1,232.91
3058,1260,47,1,576.56
3059,1260,78,2,14271.22
3060,1261,4,2,382.12
3061,1262,32,2,203.36
3062,1262,93,1,333.24
3063,1262,59,1,386.66
3064,1262,78,1,13779.11
3065,1263,64,2,368.92
3066,1264,12,1,344.47
3067,1264,57,1,765.03
3068,1264,46,2,418.0
3069,1264,62,2,38248.1
3070,1265,30,2,333.69
3071,1265,50,2,240.73
3072,1265,29,1,1028.69
3073,1266,77,2,191.83
3074,1266,46,1,395.4
3075,1266,66,1,370.66
3076,1266,21,1,1028.72
3077,1267,78,1,14566.49
3078,1267,38,2,238.28
3079,1268,47,2,554.39
3080,1268,66,2,370.66
3081,1268,78,1,13779.11
3082,1268,6,2,169.03
3083,1269,93,1,333.24
3084,1269,66,1,370.66
3085,1270,32,2,211.5
3086,1270,4,1,373.5
3087,1271,47,1,576.56
3088,1271,66,2,383.9
3089,1271,32,2,211.5
3090,1271,4,1,373.5
3091,1272,36,1,127.77
3092,1272,47,1,576.56
3093,1272,57,1,747.77
3094,1273,41,2,258.68
3095,1273,15,2,186.48
3096,1273,29,2,1135.67
3097,1274,74,2,156.73
3098,1274,47,2,612.04
3099,1274,4,1,439.58
3100,1275,62,2,37385.36
3101,1275,60,2,172.02
3102,1275,15,2,175.67
3103,1275,44,1,1145.5
3104,1276,92,2,33117.8
3105,1277,93,2,346.57
3106,1278,32,2,224.51
3107,1278,41,1,286.8
3108,1279,41,1,286.8
3109,1279,15,2,186.48
3110,1279,32,2,224.51
3111,1280,47,2,589.87
3112,1281,38,2,250.82
3113,1282,93,1,373.23
3114,1282,62,1,35947.46
3115,1282,60,2,165.4
3116,1282,57,1,805.29
3117,1283,15,1,168.91
3118,1283,9,1,537.08
3119,1284,59,2,386.66
3120,1284,44,1,1101.44
3121,1284,30,1,373.73
3122,1285,32,1,240.78
3123,1285,62,1,38248.1
3124,1285,21,1,1218.01
3125,1285,60,1,175.99
3126,1286,64,2,392.54
3127,1286,15,1,179.72
3128,1286,57,2,851.31
3129,1287,59,1,411.41
3130,1287,44,2,1171.93
3131,1288,4,2,402.23
3132,1288,92,1,30303.87
3133,1289,93,1,394.55
3134,1289,92,1,32035.52
3135,1289,4,2,425.22
3136,1290,32,2,248.92
3137,1290,15,1,206.75
3138,1290,59,2,426.88
3139,1291,44,2,1145.5
3140,1291,60,1,191.86
3141,1292,64,2,427.95
3142,1292,29,2,1193.28
3143,1293,29,1,1193.28
3144,1293,77,1,222.52
3145,1293,44,1,1277.67
3146,1293,60,2,191.86
3147,1294,59,1,448.53
3148,1295,59,1,448.53
3149,1296,44,1,1348.16
3150,1296,59,2,473.27
3151,1297,19,1,235.39
3152,1297,29,2,1135.67
3153,1297,50,1,237.29
3154,1297,57,1,793.79
3155,1298,5,2,175.46
3156,1298,85,1,363.16
3157,1298,86,1,35123.61
3158,1298,50,1,223.53
3159,1299,60,2,175.99
3160,1299,85,2,371.54
3161,1299,57,1,765.03
3162,1300,98,2,408.26
3163,1300,100,1,846.52
3164,1300,60,1,175.99
3165,1300,38,2,238.28
3166,1301,98,2,383.7
3167,1301,85,2,391.09
3168,1301,38,2,223.95
