id,transaction_id,product_id,quantity,price_at_sale
18025,7393,60,1,185.25
18026,7394,55,1,260.57
18027,7394,85,2,371.54
18028,7394,90,1,850.11
18029,7394,7,1,227.31
18030,7395,54,2,7849.96
18031,7395,85,1,391.09
18032,7396,85,2,413.44
18033,7396,7,2,227.31
18034,7396,54,1,8352.36
18035,7397,7,1,215.03
18036,7397,60,2,185.25
18037,7397,54,2,7849.96
18038,7397,85,2,391.09
18039,7398,60,1,195.83
18040,7398,85,1,413.44
18041,7399,60,1,195.83
18042,7399,54,2,9294.36
18043,7399,85,1,413.44
18044,7400,85,1,413.44
18045,7400,60,1,195.83
18046,7400,54,1,9294.36
18047,7401,54,1,8791.96
18048,7401,60,2,185.25
18049,7402,54,2,9294.36
18050,7402,60,1,195.83
18051,7402,85,1,413.44
18052,7403,85,1,391.09
18053,7404,85,2,391.09
18054,7405,54,1,9294.36
18055,7405,60,2,195.83
18056,7405,85,1,413.44
18057,7406,54,2,8791.96
18058,7407,54,1,8791.96
18059,7408,54,1,9294.36
18060,7409,71,1,415.71
18061,7409,68,1,9905.97
18062,7409,43,1,499.1
18063,7409,47,1,612.04
18064,7410,51,2,1350.08
18065,7410,33,1,429.16
18066,7410,68,2,9331.71
18067,7411,80,1,1737.61
18068,7411,71,2,415.71
18069,7411,15,2,186.48
18070,7412,45,2,65.25
18071,7413,44,2,1145.5
18072,7413,80,1,1636.88
18073,7413,43,1,470.17
18074,7413,45,2,65.25
18075,7414,44,1,1215.99
18076,7414,68,1,9905.97
18077,7414,38,1,247.24
18078,7414,43,2,499.1
18079,7415,51,2,1433.16
18080,7415,68,2,9905.97
18081,7415,84,1,363.34
18082,7415,47,2,612.04
18083,7416,2,2,226.66
18084,7416,33,2,429.16
18085,7417,51,2,1350.08
18086,7418,71,1,391.61
18087,7419,43,1,470.17
18088,7419,29,1,1069.84
18089,7419,80,2,1636.88
18090,7420,2,2,226.66
18091,7420,29,1,1069.84
18092,7421,44,2,1145.5
18093,7421,80,2,1636.88
18094,7421,2,2,226.66
18095,7421,38,1,232.91
18096,7422,38,1,247.24
18097,7422,33,1,505.08
18098,7422,80,2,1737.61
18099,7423,43,1,470.17
18100,7423,38,1,232.91
18101,7423,44,1,1145.5
18102,7424,51,2,1350.08
18103,7424,45,1,65.25
18104,7425,44,2,1215.99
18105,7426,38,2,232.91
18106,7426,80,2,1825.75
18107,7427,44,2,1145.5
18108,7427,84,2,342.28
18109,7428,33,1,478.67
18110,7428,51,1,1350.08
18111,7429,47,2,576.56
18112,7430,68,1,9331.71
18113,7431,45,2,65.25
18114,7431,43,2,470.17
18115,7431,71,1,391.61
18116,7431,84,2,342.28
18117,7432,45,2,69.26
18118,7432,80,2,1926.48
18119,7432,43,1,499.1
18120,7433,51,1,1433.16
18121,7434,29,1,1135.67
18122,7434,80,1,1926.48
18123,7434,51,1,1433.16
18124,7435,29,2,1069.84
18125,7435,68,1,9331.71
18126,7436,80,2,1825.75
18127,7436,29,2,1069.84
18128,7437,15,2,175.67
18129,7437,44,2,1277.67
18130,7438,44,1,1277.67
18131,7438,51,1,1350.08
18132,7438,29,1,1069.84
18133,7438,38,2,259.78
18134,7439,38,2,259.78
18135,7439,68,2,9331.71
18136,7439,80,2,1825.75
18137,7440,68,2,9905.97
18138,7441,38,1,259.78
18139,7442,68,2,10982.71
18140,7442,43,1,499.1
18141,7443,45,1,69.26
18142,7444,29,2,1069.84
18143,7444,51,2,1350.08
18144,7444,2,1,226.66
18145,7445,33,2,478.67
18146,7445,44,2,1277.67
18147,7446,84,1,363.34
18148,7447,2,1,226.66
18149,7447,29,2,1069.84
18150,7448,80,2,1926.48
18151,7448,44,1,1348.16
18152,7448,71,2,415.71
18153,7448,38,2,274.11
18154,7449,71,2,400.65
18155,7449,47,2,589.87
18156,7449,29,2,1094.52
18157,7450,44,2,1304.1
18158,7450,80,1,1863.53
18159,7451,47,2,620.91
18160,7451,33,1,462.17
18161,7452,29,2,1028.69
18162,7452,38,1,250.82
18163,7452,84,1,329.11
18164,7453,45,2,66.75
18165,7453,2,1,231.89
18166,7454,47,2,656.39
18167,7454,43,1,481.02
18168,7455,68,1,10049.54
18169,7455,71,1,376.55
18170,7455,33,1,462.17
18171,7455,47,2,620.91
18172,7456,43,1,452.09
18173,7457,51,2,1381.23
18174,7457,2,2,231.89
18175,7457,47,2,656.39
18176,7457,15,2,179.72
18177,7458,45,1,66.75
18178,7458,47,2,656.39
18179,7458,51,1,1381.23
18180,7459,51,1,1298.15
18181,7460,43,1,452.09
18182,7460,71,2,376.55
18183,7460,68,2,10049.54
18184,7460,33,1,462.17
18185,7461,29,2,1028.69
18186,7461,15,1,168.91
18187,7462,2,1,231.89
18188,7462,44,2,1304.1
18189,7463,68,2,10049.54
18190,7464,47,1,656.39
18191,7464,68,2,10623.8
18192,7465,47,2,620.91
18193,7465,33,2,462.17
18194,7465,45,2,62.74
18195,7465,38,2,250.82
18196,7466,44,1,1233.61
18197,7466,71,1,376.55
18198,7466,15,1,189.18
18199,7467,44,1,1304.1
18200,7467,68,1,10623.8
18201,7468,43,2,481.02
18202,7468,68,1,10623.8
18203,7469,71,1,400.65
18204,7469,15,1,199.99
18205,7470,51,1,1298.15
18206,7470,43,2,452.09
18207,7470,45,1,62.74
18208,7471,2,2,217.94
18209,7471,29,2,1028.69
18210,7471,47,1,620.91
18211,7472,15,1,189.18
18212,7472,71,2,376.55
18213,7473,2,1,217.94
18214,7473,45,1,62.74
18215,7473,71,1,376.55
18216,7473,29,1,1152.13
18217,7474,45,2,62.74
18218,7474,43,1,452.09
18219,7474,15,2,189.18
18220,7475,15,2,189.18
18221,7475,2,2,217.94
18222,7476,45,1,70.27
18223,7477,15,1,189.18
18224,7478,29,2,1217.97
18225,7478,15,2,199.99
18226,7478,84,1,350.18
18227,7479,29,1,1152.13
18228,7479,71,2,376.55
18229,7479,84,1,329.11
18230,7480,51,1,1381.23
18231,7480,29,1,1217.97
18232,7481,51,1,1505.85
18233,7482,84,1,342.28
18234,7482,45,1,72.78
18235,7483,51,1,1505.85
18236,7483,84,2,342.28
18237,7484,71,1,415.71
18238,7484,51,1,1588.94
18239,7484,15,2,206.75
18240,7485,2,1,226.66
18241,7486,71,2,391.61
18242,7486,45,2,72.78
18243,7486,29,2,1193.28
18244,7486,2,2,226.66
18245,7487,43,1,470.17
18246,7487,51,1,1505.85
18247,7487,71,1,436.8
18248,7488,43,2,499.1
18249,7488,45,2,76.79
18250,7489,43,2,499.1
18251,7489,51,2,1588.94
18252,7489,84,2,363.34
18253,7490,45,1,76.79
18254,7490,43,1,499.1
18255,7490,51,2,1588.94
18256,7490,2,2,240.6
18257,7491,71,2,460.9
18258,7491,45,1,76.79
18259,7492,71,1,460.9
18260,7492,51,1,1588.94
18261,7492,2,2,240.6
18262,7493,84,1,342.28
18263,7493,2,1,226.66
18264,7493,71,2,436.8
18265,7494,2,1,240.6
18266,7495,71,1,436.8
18267,7495,43,2,470.17
18268,7495,2,2,226.66
18269,7495,84,2,342.28
18270,7496,71,1,460.9
18271,7496,2,1,240.6
18272,7496,84,1,402.83
18273,7497,45,2,76.79
18274,7497,84,1,402.83
18275,7497,43,2,499.1
18276,7497,2,1,240.6
18277,7498,2,2,226.66
18278,7498,71,1,436.8
18279,7499,2,2,266.76
18280,7500,71,1,460.9
18281,7500,2,1,266.76
18282,7501,2,2,252.81
18283,7501,71,1,436.8
18284,7501,43,1,524.42
18285,7501,45,1,72.78
18286,7502,84,2,381.77
18287,7502,71,2,436.8
18288,7502,2,1,252.81
18289,7503,43,1,524.42
18290,7503,84,2,381.77
18291,7504,84,1,402.83
18292,7504,2,1,266.76
18293,7505,2,2,252.81
18294,7506,84,2,381.77
18295,7506,43,1,524.42
18296,7507,2,1,266.76
18297,7507,43,2,553.36
18298,7508,43,2,553.36
18299,7508,2,1,266.76
18300,7509,43,2,524.42
18301,7510,43,1,524.42
18302,7511,2,1,266.76
18303,7512,77,2,211.77
18304,7512,10,1,247.17
18305,7512,30,1,368.39
18306,7512,26,1,236.97
18307,7513,7,1,211.95
18308,7513,29,2,1135.67
18309,7514,95,1,23105.82
18310,7514,96,1,358.74
18311,7514,44,2,1215.99
18312,7515,10,2,232.84
18313,7515,51,1,1350.08
18314,7516,26,2,223.24
18315,7516,95,2,21766.35
18316,7517,29,1,1069.84
18317,7517,51,2,1350.08
18318,7518,7,2,199.67
18319,7518,10,1,232.84
18320,7519,10,1,232.84
18321,7519,51,2,1350.08
18322,7520,72,2,402.56
18323,7521,69,1,1843.91
18324,7521,11,1,175.11
18325,7522,88,1,34242.29
18326,7523,72,2,402.56
18327,7523,7,1,199.67
18328,7524,30,2,347.04
18329,7525,90,2,792.67
18330,7526,11,2,175.11
18331,7526,96,2,337.95
18332,7526,30,1,347.04
18333,7527,11,2,185.89
18334,7528,88,2,34242.29
18335,7528,72,2,402.56
18336,7528,61,2,202.88
18337,7528,7,2,199.67
18338,7529,44,1,1145.5
18339,7530,29,1,1069.84
18340,7530,88,2,34242.29
18341,7531,7,1,211.95
18342,7531,26,1,236.97
18343,7531,69,2,2170.14
18344,7532,95,2,23105.82
18345,7532,7,2,211.95
18346,7533,69,2,2170.14
18347,7533,77,1,211.77
18348,7533,61,1,238.77
18349,7533,96,1,397.74
18350,7534,88,2,36349.5
18351,7534,11,2,185.89
18352,7534,90,1,878.83
18353,7535,80,1,1636.88
18354,7535,69,1,2056.67
18355,7535,88,2,38193.32
18356,7535,77,1,199.5
18357,7536,61,2,218.48
18358,7536,30,2,333.69
18359,7537,95,1,22268.66
18360,7537,29,2,1094.52
18361,7537,10,2,238.22
18362,7537,96,2,384.74
18363,7538,11,1,168.38
18364,7538,26,2,214.65
18365,7539,29,1,1028.69
18366,7539,44,1,1101.44
18367,7539,11,2,188.58
18368,7539,88,1,36876.31
18369,7540,69,1,2099.22
18370,7540,29,2,1094.52
18371,7540,11,2,199.36
18372,7540,44,1,1171.93
18373,7541,29,1,1028.69
18374,7541,72,1,433.52
18375,7542,72,2,433.52
18376,7542,26,2,214.65
18377,7542,80,2,1573.93
18378,7542,96,2,363.94
18379,7543,96,2,363.94
18380,7543,11,1,188.58
18381,7543,29,2,1028.69
18382,7543,95,1,20929.19
18383,7544,29,1,1152.13
18384,7544,95,2,20929.19
18385,7544,96,1,363.94
18386,7544,51,1,1298.15
18387,7545,11,2,188.58
18388,7546,44,1,1101.44
18389,7546,26,2,214.65
18390,7547,95,2,20929.19
18391,7547,29,1,1152.13
18392,7547,30,1,333.69
18393,7547,88,2,36876.31
18394,7548,11,2,188.58
18395,7548,10,1,223.89
18396,7549,7,2,204.27
18397,7549,30,2,355.04
18398,7549,90,1,850.11
18399,7549,69,1,2099.22
18400,7550,72,1,433.52
18401,7550,26,1,214.65
18402,7550,90,1,804.16
18403,7550,29,2,1152.13
18404,7551,61,1,230.97
18405,7552,77,2,191.83
18406,7553,80,1,1573.93
18407,7554,90,2,804.16
18408,7554,51,1,1298.15
18409,7554,29,2,1152.13
18410,7555,90,2,850.11
18411,7555,77,2,204.1
18412,7556,61,2,230.97
18413,7557,90,1,850.11
18414,7557,7,2,204.27
18415,7557,80,2,1674.66
18416,7558,95,2,20929.19
18417,7558,26,2,214.65
18418,7559,30,1,333.69
18419,7559,88,1,36876.31
18420,7560,44,1,1101.44
18421,7561,88,1,38983.53
18422,7561,69,1,2099.22
18423,7561,26,2,228.39
18424,7561,30,1,355.04
18425,7562,90,1,850.11
18426,7563,29,2,1217.97
18427,7563,26,2,228.39
18428,7564,26,2,214.65
18429,7564,90,2,804.16
18430,7564,96,2,363.94
18431,7564,80,1,1573.93
18432,7565,95,1,20929.19
18433,7565,7,2,191.99
18434,7565,90,2,804.16
18435,7565,80,2,1762.8
18436,7566,51,1,1381.23
18437,7566,88,2,38983.53
18438,7566,77,1,204.1
18439,7567,11,1,199.36
18440,7568,72,1,433.52
18441,7568,80,2,1762.8
18442,7568,44,2,1101.44
18443,7568,88,1,36876.31
18444,7569,10,1,223.89
18445,7570,88,2,38983.53
18446,7570,95,2,22268.66
18447,7570,26,2,254.15
18448,7571,96,1,363.94
18449,7571,95,1,20929.19
18450,7572,7,2,191.99
18451,7572,77,2,191.83
18452,7572,61,2,218.48
18453,7573,90,1,804.16
18454,7574,26,2,262.73
18455,7574,44,2,1215.99
18456,7574,77,2,211.77
18457,7575,51,2,1433.16
18458,7575,29,2,1259.11
18459,7575,77,2,211.77
18460,7576,88,1,38193.32
18461,7576,80,2,1825.75
18462,7576,95,2,24277.86
18463,7577,72,1,449.01
18464,7577,80,2,1825.75
18465,7578,7,2,199.67
18466,7578,80,2,1825.75
18467,7579,44,1,1277.67
18468,7579,77,1,199.5
18469,7580,10,1,232.84
18470,7580,30,2,347.04
18471,7580,51,1,1350.08
18472,7580,72,1,449.01
18473,7581,51,2,1350.08
18474,7581,30,2,347.04
18475,7581,7,2,199.67
18476,7581,10,2,232.84
18477,7582,30,1,408.43
18478,7583,51,1,1433.16
18479,7583,69,2,2170.14
18480,7583,10,2,247.17
18481,7584,51,2,1350.08
18482,7584,30,1,387.08
18483,7584,7,2,199.67
18484,7585,95,1,25617.33
18485,7585,72,1,473.78
18486,7586,51,1,1350.08
18487,7587,80,1,1926.48
18488,7587,72,1,473.78
18489,7588,69,1,2056.67
18490,7588,10,1,232.84
18491,7589,26,2,262.73
18492,7589,77,2,211.77
18493,7589,7,1,211.95
18494,7589,30,1,408.43
18495,7590,51,1,1505.85
18496,7591,26,1,262.73
18497,7591,29,1,1259.11
18498,7591,30,1,408.43
18499,7592,77,1,222.52
18500,7593,77,2,234.79
18501,7593,44,1,1348.16
18502,7593,51,2,1588.94
18503,7593,10,2,247.17
18504,7594,95,2,24277.86
18505,7594,10,1,232.84
18506,7594,7,1,199.67
18507,7594,44,1,1277.67
18508,7595,77,1,234.79
18509,7595,10,2,247.17
18510,7596,30,2,387.08
18511,7596,44,2,1277.67
18512,7597,7,2,199.67
18513,7597,30,1,387.08
18514,7597,77,2,222.52
18515,7597,95,1,24277.86
18516,7598,7,2,199.67
18517,7598,44,2,1277.67
18518,7599,7,2,211.95
18519,7599,51,1,1588.94
18520,7599,44,1,1348.16
18521,7599,77,1,234.79
18522,7600,77,2,222.52
18523,7600,51,2,1505.85
18524,7601,44,2,1277.67
18525,7601,51,1,1505.85
18526,7602,30,1,387.08
18527,7603,26,1,248.99
18528,7603,30,1,387.08
18529,7603,10,2,259.71
18530,7604,10,1,259.71
18531,7604,44,1,1277.67
18532,7604,26,1,248.99
18533,7604,77,2,222.52
18534,7605,7,2,222.71
18535,7605,51,2,1505.85
18536,7605,44,1,1277.67
18537,7605,26,1,248.99
18538,7606,7,1,222.71
18539,7607,10,1,274.04
18540,7607,7,1,234.99
18541,7607,51,1,1588.94
18542,7608,10,1,274.04
18543,7608,7,1,234.99
18544,7609,7,1,234.99
18545,7609,10,1,274.04
18546,7610,7,2,234.99
18547,7610,10,2,274.04
18548,7611,10,1,274.04
18549,7611,7,2,234.99
18550,7612,10,2,259.71
18551,7612,7,1,222.71
18552,7613,10,1,259.71
18553,7614,24,2,71.13
18554,7614,36,1,121.61
18555,7614,85,2,385.5
18556,7615,19,2,235.39
18557,7615,68,1,9905.97
18558,7615,97,1,305.32
18559,7616,17,1,17200.61
18560,7617,29,1,1069.84
18561,7617,17,2,16203.47
18562,7618,24,1,67.0
18563,7618,14,1,400.01
18564,7618,42,1,23033.74
18565,7618,26,2,223.24
18566,7619,26,1,223.24
18567,7619,68,1,9331.71
18568,7619,76,2,230.01
18569,7620,42,2,23033.74
18570,7620,97,2,287.62
18571,7620,17,1,16203.47
18572,7621,26,1,236.97
18573,7622,17,2,16203.47
18574,7622,29,2,1069.84
18575,7623,97,2,287.62
18576,7623,17,1,16203.47
18577,7623,52,1,211.07
18578,7624,14,2,400.01
18579,7624,85,1,363.16
18580,7624,12,1,336.7
18581,7624,76,2,230.01
18582,7625,29,2,1135.67
18583,7625,19,2,235.39
18584,7625,17,2,17200.61
18585,7625,42,1,24451.2
18586,7626,42,2,24451.2
18587,7626,36,2,121.61
18588,7626,70,1,263.17
18589,7626,12,2,357.42
18590,7627,52,1,224.06
18591,7627,29,2,1135.67
18592,7627,17,2,17200.61
18593,7627,36,2,121.61
18594,7628,70,2,247.91
18595,7628,52,2,211.07
18596,7628,68,2,9331.71
18597,7628,36,1,114.56
18598,7629,76,1,244.16
18599,7630,17,2,15580.26
18600,7630,42,2,22147.82
18601,7630,97,2,276.56
18602,7631,70,2,253.63
18603,7631,14,1,409.24
18604,7632,76,2,221.16
18605,7633,85,2,349.19
18606,7633,17,1,15580.26
18607,7634,29,1,1028.69
18608,7634,12,2,323.75
18609,7634,17,2,17449.89
18610,7635,76,1,221.16
18611,7635,70,1,238.38
18612,7635,14,2,384.62
18613,7635,24,1,64.42
18614,7636,14,2,384.62
18615,7636,70,1,238.38
18616,7636,52,2,227.3
18617,7636,26,1,214.65
18618,7637,76,2,221.16
18619,7637,52,1,227.3
18620,7637,36,2,110.15
18621,7638,17,1,17449.89
18622,7638,85,2,349.19
18623,7638,68,2,8972.8
18624,7639,12,1,344.47
18625,7639,19,2,226.86
18626,7639,85,1,413.44
18627,7639,17,2,18447.03
18628,7640,26,2,228.39
18629,7640,19,2,226.86
18630,7641,76,1,221.16
18631,7641,17,2,17449.89
18632,7641,19,1,213.21
18633,7642,12,2,323.75
18634,7642,68,1,8972.8
18635,7642,24,2,64.42
18636,7643,52,1,227.3
18637,7643,12,1,362.6
18638,7644,68,1,8972.8
18639,7644,42,1,22147.82
18640,7644,85,2,391.09
18641,7644,24,1,64.42
18642,7645,36,1,117.2
18643,7645,14,2,409.24
18644,7646,36,1,110.15
18645,7646,24,1,64.42
18646,7646,26,1,214.65
18647,7647,52,1,227.3
18648,7647,68,1,8972.8
18649,7648,70,1,253.63
18650,7649,85,2,413.44
18651,7649,76,2,235.32
18652,7650,76,1,235.32
18653,7650,42,2,26223.02
18654,7650,17,2,18447.03
18655,7650,19,2,226.86
18656,7651,68,1,9547.06
18657,7652,68,1,8972.8
18658,7652,12,1,362.6
18659,7652,24,2,64.42
18660,7653,19,1,213.21
18661,7654,52,1,227.3
18662,7654,24,1,64.42
18663,7654,97,2,276.56
18664,7654,42,2,24805.56
18665,7655,36,2,110.15
18666,7655,85,1,391.09
18667,7656,42,1,24805.56
18668,7656,14,2,384.62
18669,7656,97,1,276.56
18670,7657,97,1,276.56
18671,7658,29,1,1094.52
18672,7658,36,1,117.2
18673,7659,17,1,17449.89
18674,7659,42,1,24805.56
18675,7659,76,2,221.16
18676,7660,36,1,117.2
18677,7661,14,1,409.24
18678,7661,17,2,18447.03
18679,7661,52,1,240.29
18680,7662,70,1,238.38
18681,7662,85,1,391.09
18682,7662,26,2,214.65
18683,7662,52,1,227.3
18684,7663,70,1,247.91
18685,7663,14,1,400.01
18686,7663,29,1,1069.84
18687,7663,36,2,114.56
18688,7664,17,2,19070.24
18689,7665,97,2,287.62
18690,7665,70,1,247.91
18691,7665,14,2,400.01
18692,7665,68,2,9331.71
18693,7666,42,2,27108.94
18694,7666,36,1,121.61
18695,7667,76,2,230.01
18696,7667,12,1,375.55
18697,7667,19,2,221.74
18698,7667,42,2,25691.48
18699,7668,42,1,27108.94
18700,7668,70,2,263.17
18701,7668,68,2,9905.97
18702,7668,29,2,1135.67
18703,7669,97,2,305.32
18704,7670,24,1,78.86
18705,7670,29,1,1135.67
18706,7671,70,1,247.91
18707,7672,26,2,236.97
18708,7672,24,1,78.86
18709,7672,76,1,244.16
18710,7672,70,2,263.17
18711,7673,12,1,375.55
18712,7673,97,1,287.62
18713,7673,26,1,223.24
18714,7673,24,2,74.73
18715,7674,19,2,235.39
18716,7674,36,2,121.61
18717,7675,42,2,25691.48
18718,7675,19,2,221.74
18719,7675,97,2,287.62
18720,7676,97,2,287.62
18721,7676,29,1,1069.84
18722,7677,29,2,1135.67
18723,7678,29,2,1069.84
18724,7678,24,1,74.73
18725,7678,19,2,247.33
18726,7679,26,1,236.97
18727,7679,12,2,396.27
18728,7680,19,1,247.33
18729,7680,76,2,230.01
18730,7680,29,2,1069.84
18731,7680,85,2,405.06
18732,7681,29,2,1069.84
18733,7681,76,1,230.01
18734,7681,26,1,223.24
18735,7681,97,1,287.62
18736,7682,12,1,396.27
18737,7682,36,2,121.61
18738,7682,70,2,263.17
18739,7682,19,1,260.97
18740,7683,97,2,287.62
18741,7683,76,2,230.01
18742,7684,36,2,121.61
18743,7684,85,2,427.41
18744,7685,19,1,247.33
18745,7686,14,2,400.01
18746,7686,12,1,375.55
18747,7687,29,1,1135.67
18748,7687,70,1,263.17
18749,7687,36,2,134.82
18750,7688,29,1,1135.67
18751,7688,36,2,134.82
18752,7688,14,2,424.63
18753,7688,68,1,9905.97
18754,7689,70,1,291.77
18755,7690,19,1,260.97
18756,7690,26,1,236.97
18757,7691,36,1,127.77
18758,7692,14,1,400.01
18759,7692,70,2,276.51
18760,7693,36,1,127.77
18761,7693,29,2,1069.84
18762,7693,85,1,405.06
18763,7694,19,1,247.33
18764,7694,76,1,230.01
18765,7694,29,1,1193.28
18766,7694,26,2,223.24
18767,7695,19,1,260.97
18768,7696,19,2,260.97
18769,7696,68,1,9905.97
18770,7697,97,1,287.62
18771,7697,14,1,400.01
18772,7698,29,1,1193.28
18773,7698,76,1,230.01
18774,7698,24,1,74.73
18775,7698,68,1,9331.71
18776,7699,19,1,247.33
18777,7699,76,1,230.01
18778,7699,97,2,287.62
18779,7700,36,1,127.77
18780,7701,14,1,400.01
18781,7701,29,1,1193.28
18782,7701,68,2,10408.45
18783,7702,70,2,276.51
18784,7703,36,1,127.77
18785,7704,19,1,260.97
18786,7704,14,2,424.63
18787,7704,29,2,1259.11
18788,7704,36,2,134.82
18789,7705,76,2,244.16
18790,7705,68,1,10982.71
18791,7705,97,2,305.32
18792,7705,36,2,134.82
18793,7706,19,2,252.44
18794,7707,26,2,240.41
18795,7707,68,1,10049.54
18796,7708,14,2,384.62
18797,7709,68,1,10049.54
18798,7709,24,2,72.16
18799,7709,29,1,1152.13
18800,7709,14,1,384.62
18801,7710,97,1,294.26
18802,7710,29,1,1217.97
18803,7710,26,1,254.15
18804,7710,68,1,10623.8
18805,7711,76,2,235.32
18806,7711,68,2,10623.8
18807,7711,24,1,76.28
18808,7712,29,2,1217.97
18809,7713,24,2,72.16
18810,7713,29,1,1152.13
18811,7714,26,2,240.41
18812,7714,70,2,266.98
18813,7715,24,2,72.16
18814,7715,70,2,266.98
18815,7716,24,1,72.16
18816,7716,29,2,1152.13
18817,7717,97,2,276.56
18818,7717,14,2,430.78
18819,7718,76,1,247.7
18820,7718,97,1,309.75
18821,7719,97,1,309.75
18822,7719,14,1,430.78
18823,7720,14,1,455.4
18824,7720,97,2,327.45
18825,7720,76,1,261.86
18826,7721,76,2,261.86
18827,7721,97,1,327.45
18828,7722,76,1,247.7
18829,7723,14,2,455.4
18830,7723,97,1,327.45
18831,7723,76,2,261.86
18832,7724,14,1,430.78
18833,7725,76,2,247.7
18834,7726,76,1,261.86
18835,7727,76,1,261.86
18836,7727,97,1,327.45
18837,7727,14,2,455.4
18838,7728,14,1,430.78
18839,7728,97,2,309.75
18840,7729,14,2,430.78
18841,7729,97,2,309.75
18842,7730,97,2,309.75
18843,7731,14,1,455.4
18844,7732,19,1,226.86
18845,7733,50,1,214.94
18846,7734,23,2,14618.6
18847,7734,19,2,213.21
18848,7734,27,2,16269.24
18849,7734,94,2,211.61
18850,7735,45,1,62.74
18851,7736,27,2,16269.24
18852,7736,19,1,213.21
18853,7736,35,2,222.75
18854,7736,74,1,128.05
18855,7737,43,2,452.09
18856,7737,45,2,62.74
18857,7737,12,1,323.75
18858,7737,50,1,214.94
18859,7738,94,1,250.55
18860,7739,38,2,238.28
18861,7739,43,1,481.02
18862,7740,50,2,214.94
18863,7740,17,2,15580.26
18864,7740,23,1,14618.6
18865,7741,35,1,222.75
18866,7742,27,1,16269.24
18867,7743,17,1,15580.26
18868,7743,23,2,14618.6
18869,7743,45,2,62.74
18870,7744,74,2,128.05
18871,7744,50,1,214.94
18872,7745,19,1,226.86
18873,7745,94,2,250.55
18874,7745,29,2,1094.52
18875,7746,12,1,362.6
18876,7746,27,1,16269.24
18877,7747,74,1,136.25
18878,7747,94,2,250.55
18879,7748,27,2,17310.47
18880,7748,50,1,228.69
18881,7748,19,1,226.86
18882,7749,17,1,15580.26
18883,7750,38,1,250.82
18884,7750,12,2,362.6
18885,7750,50,1,214.94
18886,7751,94,2,250.55
18887,7751,50,2,228.69
18888,7752,12,2,362.6
18889,7753,29,1,1028.69
18890,7753,20,2,14427.7
18891,7754,43,1,452.09
18892,7754,23,1,14618.6
18893,7754,35,1,222.75
18894,7754,12,2,362.6
18895,7755,35,1,222.75
18896,7756,20,1,14427.7
18897,7756,50,2,214.94
18898,7756,94,2,237.01
18899,7757,17,1,15580.26
18900,7757,43,1,452.09
18901,7757,38,2,250.82
18902,7757,29,1,1028.69
18903,7758,19,1,226.86
18904,7759,50,1,214.94
18905,7759,73,2,29552.71
18906,7759,12,1,362.6
18907,7760,35,2,237.01
18908,7760,43,2,481.02
18909,7760,19,1,226.86
18910,7760,74,1,136.25
18911,7761,43,2,452.09
18912,7761,35,1,222.75
18913,7761,19,1,213.21
18914,7762,12,1,362.6
18915,7762,20,2,14427.7
18916,7762,27,1,16269.24
18917,7763,45,1,62.74
18918,7763,50,2,214.94
18919,7763,17,1,15580.26
18920,7763,73,2,29552.71
18921,7764,35,1,231.66
18922,7764,45,2,65.25
18923,7764,20,1,15004.81
18924,7765,17,1,17200.61
18925,7765,74,1,141.37
18926,7765,23,1,16138.93
18927,7766,45,2,65.25
18928,7766,43,1,470.17
18929,7766,73,2,34281.15
18930,7767,35,2,231.66
18931,7767,17,2,16203.47
18932,7767,50,2,223.53
18933,7767,73,2,34281.15
18934,7768,29,2,1135.67
18935,7768,38,2,274.11
18936,7769,73,1,36172.52
18937,7770,19,1,221.74
18938,7771,43,1,470.17
18939,7771,94,1,245.47
18940,7772,19,1,221.74
18941,7773,45,1,69.26
18942,7773,27,2,17961.24
18943,7774,27,2,16920.01
18944,7775,74,1,133.17
18945,7775,45,1,65.25
18946,7775,38,1,259.78
18947,7775,20,1,15004.81
18948,7776,43,1,470.17
18949,7776,74,2,133.17
18950,7776,35,1,231.66
18951,7777,19,2,221.74
18952,7778,20,1,17659.5
18953,7778,73,1,36172.52
18954,7778,43,2,499.1
18955,7779,74,2,133.17
18956,7780,20,2,16736.13
18957,7781,73,2,34281.15
18958,7781,35,2,231.66
18959,7781,50,1,223.53
18960,7781,94,1,245.47
18961,7782,50,2,223.53
18962,7782,38,1,259.78
18963,7783,73,2,36172.52
18964,7784,19,2,221.74
18965,7784,50,1,223.53
18966,7784,35,1,231.66
18967,7784,74,2,133.17
18968,7785,38,1,274.11
18969,7785,17,1,17200.61
18970,7786,73,2,36172.52
18971,7786,23,1,16138.93
18972,7786,19,1,235.39
18973,7787,35,2,245.92
18974,7787,29,1,1135.67
18975,7787,23,2,16138.93
18976,7787,38,1,274.11
18977,7788,50,2,223.53
18978,7788,29,1,1069.84
18979,7789,45,2,69.26
18980,7789,74,1,156.73
18981,7790,23,2,15203.34
18982,7790,74,1,148.54
18983,7791,45,1,65.25
18984,7791,43,2,524.42
18985,7792,19,2,221.74
18986,7792,45,2,65.25
18987,7793,19,1,221.74
18988,7793,43,2,524.42
18989,7793,74,2,148.54
18990,7794,35,1,258.39
18991,7795,50,2,237.29
18992,7796,29,2,1135.67
18993,7796,43,2,553.36
18994,7797,23,2,15203.34
18995,7798,43,2,553.36
18996,7798,17,1,19070.24
18997,7798,45,2,69.26
18998,7799,29,1,1069.84
18999,7799,43,1,524.42
