sale_date,product_id,product_name,category,quantity_sold,price_per_item,base_cost_per_item,total_amount,payment_method,customer_name,sale_channel
2024-07-12T10:05:27.171307,51,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,Computers & Accessories,1,1350.08,1038.52,1350.08,UPI/Card (Online),Online Customer 631,Online E-commerce
2024-07-12T11:40:57.171307,19,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",Computers & Accessories,1,221.74,170.57,221.74,UPI/Card (Online),Online Customer 310,Online E-commerce
2024-07-12T11:49:56.171307,23,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Bl,Electronics,1,15203.34,11694.88,15203.34,UPI/Card (Online),Online Customer 902,Online E-commerce
2024-07-12T11:49:56.171307,91,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",Computers & Accessories,1,330.75,228.1,330.75,UPI/Card (Online),Online Customer 902,Online E-commerce
2024-07-12T11:49:56.171307,18,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones,",Computers & Accessories,1,319.16,220.11,319.16,UPI/Card (Online),Online Customer 902,Online E-commerce
2024-07-12T11:49:56.171307,56,Tata Sky Universal Remote,Electronics,1,265.88,204.52,265.88,UPI/Card (Online),Online Customer 902,Online E-commerce
2024-07-12T12:09:23.171307,74,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfe",Computers & Accessories,1,148.54,102.44,148.54,UPI,Walk-in Guest 62,POS (Offline)
2024-07-12T12:09:23.171307,26,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Comput,Electronics,2,248.99,171.72,497.98,UPI,Walk-in Guest 62,POS (Offline)
2024-07-12T12:22:11.171307,26,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Comput,Electronics,2,248.99,171.72,497.98,Cash,Counter Customer,POS (Offline)
2024-07-12T12:22:11.171307,88,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),Electronics,1,38193.32,26340.22,38193.32,Cash,Counter Customer,POS (Offline)
2024-07-12T12:32:44.171307,37,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",Computers & Accessories,2,1002.24,770.95,2004.48,UPI,Walk-in Guest 47,POS (Offline)
2024-07-12T12:32:44.171307,74,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfe",Computers & Accessories,1,148.54,102.44,148.54,UPI,Walk-in Guest 47,POS (Offline)
2024-07-12T12:32:44.171307,88,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),Electronics,2,38193.32,26340.22,76386.64,UPI,Walk-in Guest 47,POS (Offline)
2024-07-12T12:45:37.171307,18,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones,",Computers & Accessories,1,319.16,220.11,319.16,UPI/Card (Online),Online Customer 378,Online E-commerce
2024-07-12T12:45:37.171307,71,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braid",Computers & Accessories,2,436.8,301.24,873.6,UPI/Card (Online),Online Customer 378,Online E-commerce
2024-07-12T13:10:23.171307,51,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,Computers & Accessories,2,1350.08,1038.52,2700.16,Cash,Counter Customer,POS (Offline)
2024-07-12T13:59:15.171307,53,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charg",Computers & Accessories,2,882.53,678.87,1765.06,UPI/Card (Online),Online Customer 938,Online E-commerce
2024-07-12T13:59:15.171307,92,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,1,28139.31,21645.62,28139.31,UPI/Card (Online),Online Customer 938,Online E-commerce
2024-07-12T14:05:35.171307,84,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers & Accessories,1,342.28,263.29,342.28,Cash,Counter Customer,POS (Offline)
2024-07-12T14:05:35.171307,92,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,2,31386.15,21645.62,62772.3,Cash,Counter Customer,POS (Offline)
2024-07-12T14:05:35.171307,82,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",Computers & Accessories,1,171.0,117.93,171.0,Cash,Counter Customer,POS (Offline)
2024-07-12T14:06:45.171307,37,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",Computers & Accessories,2,1002.24,770.95,2004.48,UPI/Card (Online),Online Customer 496,Online E-commerce
2024-07-12T14:06:45.171307,91,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",Computers & Accessories,1,330.75,228.1,330.75,UPI/Card (Online),Online Customer 496,Online E-commerce
2024-07-12T14:22:53.171307,23,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Bl,Electronics,1,15203.34,11694.88,15203.34,UPI,Counter Customer,POS (Offline)
2024-07-12T14:22:53.171307,56,Tata Sky Universal Remote,Electronics,2,265.88,204.52,531.76,UPI,Counter Customer,POS (Offline)
2024-07-12T14:34:37.171307,53,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charg",Computers & Accessories,1,882.53,678.87,882.53,UPI,Counter Customer,POS (Offline)
2024-07-12T14:34:37.171307,19,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",Computers & Accessories,2,221.74,170.57,443.48,UPI,Counter Customer,POS (Offline)
2024-07-12T15:07:09.171307,92,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,1,28139.31,21645.62,28139.31,Cash,Walk-in Guest 16,POS (Offline)
2024-07-12T15:43:32.171307,99,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers & Accessories,2,1218.11,937.01,2436.22,Cash,Walk-in Guest 35,POS (Offline)
2024-07-12T15:43:32.171307,88,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),Electronics,2,38193.32,26340.22,76386.64,Cash,Walk-in Guest 35,POS (Offline)
2024-07-12T15:52:01.171307,19,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",Computers & Accessories,1,221.74,170.57,221.74,Cash,Counter Customer,POS (Offline)
2024-07-12T16:38:45.171307,56,Tata Sky Universal Remote,Electronics,2,265.88,204.52,531.76,Cash,Counter Customer,POS (Offline)
2024-07-12T17:15:31.171307,98,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",Computers & Accessories,2,423.6,306.96,847.2,UPI/Card (Online),Online Customer 963,Online E-commerce
2024-07-12T17:48:48.171307,7,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",Computers & Accessories,2,234.99,153.59,469.98,Cash,Counter Customer,POS (Offline)
2024-07-12T18:37:05.171307,91,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",Computers & Accessories,1,348.99,228.1,348.99,Cash,Walk-in Guest 75,POS (Offline)
2024-07-12T18:37:05.171307,82,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",Computers & Accessories,1,180.43,117.93,180.43,Cash,Walk-in Guest 75,POS (Offline)
2024-07-12T18:41:37.171307,71,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braid",Computers & Accessories,2,460.9,301.24,921.8,Card,Counter Customer,POS (Offline)
2024-07-12T18:41:37.171307,99,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers & Accessories,2,1293.07,937.01,2586.14,Card,Counter Customer,POS (Offline)
2024-07-12T18:41:37.171307,92,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,2,33117.8,21645.62,66235.6,Card,Counter Customer,POS (Offline)
2024-07-12T19:16:09.171307,80,Firestick Remote,Electronics,1,1737.61,1259.14,1737.61,Card,Counter Customer,POS (Offline)
2024-07-12T20:00:05.171307,51,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,Computers & Accessories,1,1433.16,1038.52,1433.16,UPI,Walk-in Guest 16,POS (Offline)
2024-07-12T20:00:05.171307,91,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",Computers & Accessories,2,348.99,228.1,697.98,UPI,Walk-in Guest 16,POS (Offline)
2024-07-12T20:37:22.171307,82,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",Computers & Accessories,2,180.43,117.93,360.86,Cash,Counter Customer,POS (Offline)
2024-07-12T21:19:54.171307,84,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers & Accessories,2,363.34,263.29,726.68,Cash,Walk-in Guest 37,POS (Offline)
2024-07-12T21:19:54.171307,8,MI Usb Type-C Cable Smartphone (Black),Computers & Accessories,1,282.11,204.43,282.11,Cash,Walk-in Guest 37,POS (Offline)
2024-07-12T21:19:54.171307,6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, St",Computers & Accessories,1,186.6,135.22,186.6,Cash,Walk-in Guest 37,POS (Offline)
2024-07-12T21:24:46.171307,51,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,Computers & Accessories,1,1433.16,1038.52,1433.16,UPI/Card (Online),Online Customer 434,Online E-commerce
2024-07-12T21:24:46.171307,2,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, ",Computers & Accessories,2,240.6,174.35,481.2,UPI/Card (Online),Online Customer 434,Online E-commerce
2024-07-12T21:53:50.171307,56,Tata Sky Universal Remote,Electronics,2,282.24,204.52,564.48,Card,Walk-in Guest 98,POS (Offline)
2024-07-12T21:53:50.171307,82,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",Computers & Accessories,1,180.43,117.93,180.43,Card,Walk-in Guest 98,POS (Offline)
2024-07-12T21:53:50.171307,8,MI Usb Type-C Cable Smartphone (Black),Computers & Accessories,1,282.11,204.43,282.11,Card,Walk-in Guest 98,POS (Offline)
2024-07-13T09:54:07.171307,23,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Bl,Electronics,1,15203.34,11694.88,15203.34,Cash,Walk-in Guest 66,POS (Offline)
2024-07-13T09:54:07.171307,8,MI Usb Type-C Cable Smartphone (Black),Computers & Accessories,1,265.76,204.43,265.76,Cash,Walk-in Guest 66,POS (Offline)
2024-07-13T09:54:07.171307,26,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Comput,Electronics,1,248.99,171.72,248.99,Cash,Walk-in Guest 66,POS (Offline)
2024-07-13T09:54:07.171307,19,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",Computers & Accessories,1,247.33,170.57,247.33,Cash,Walk-in Guest 66,POS (Offline)
2024-07-13T10:45:13.171307,33,Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable,Computers & Accessories,2,478.67,330.12,957.34,UPI/Card (Online),Online Customer 317,Online E-commerce
2024-07-13T10:45:13.171307,92,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,2,31386.15,21645.62,62772.3,UPI/Card (Online),Online Customer 317,Online E-commerce
2024-07-13T10:45:13.171307,37,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",Computers & Accessories,1,1002.24,770.95,1002.24,UPI/Card (Online),Online Customer 317,Online E-commerce
2024-07-13T11:41:48.171307,37,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",Computers & Accessories,1,1002.24,770.95,1002.24,Card,Counter Customer,POS (Offline)
2024-07-13T11:59:27.171307,23,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Bl,Electronics,2,15203.34,11694.88,30406.68,UPI/Card (Online),Online Customer 631,Online E-commerce
2024-07-13T11:59:27.171307,84,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers & Accessories,1,381.77,263.29,381.77,UPI/Card (Online),Online Customer 631,Online E-commerce
2024-07-13T11:59:27.171307,91,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",Computers & Accessories,2,330.75,228.1,661.5,UPI/Card (Online),Online Customer 631,Online E-commerce
2024-07-13T11:59:27.171307,26,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Comput,Electronics,2,248.99,171.72,497.98,UPI/Card (Online),Online Customer 631,Online E-commerce
2024-07-13T12:36:16.171307,7,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",Computers & Accessories,2,222.71,153.59,445.42,UPI,Counter Customer,POS (Offline)
2024-07-13T12:36:58.171307,19,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",Computers & Accessories,1,221.74,170.57,221.74,Cash,Walk-in Guest 57,POS (Offline)
2024-07-13T12:36:58.171307,51,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,Computers & Accessories,1,1350.08,1038.52,1350.08,Cash,Walk-in Guest 57,POS (Offline)
2024-07-13T12:36:58.171307,2,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, ",Computers & Accessories,2,252.81,174.35,505.62,Cash,Walk-in Guest 57,POS (Offline)
2024-07-13T13:00:48.171307,84,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers & Accessories,1,381.77,263.29,381.77,Cash,Counter Customer,POS (Offline)
2024-07-13T13:00:48.171307,19,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",Computers & Accessories,1,247.33,170.57,247.33,Cash,Counter Customer,POS (Offline)
2024-07-13T15:22:37.171307,23,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Bl,Electronics,1,15203.34,11694.88,15203.34,Cash,Counter Customer,POS (Offline)
2024-07-13T15:22:37.171307,98,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",Computers & Accessories,1,399.05,306.96,399.05,Cash,Counter Customer,POS (Offline)
2024-07-13T15:22:37.171307,99,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers & Accessories,1,1218.11,937.01,1218.11,Cash,Counter Customer,POS (Offline)
2024-07-13T15:22:37.171307,92,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,2,31386.15,21645.62,62772.3,Cash,Counter Customer,POS (Offline)
2024-07-13T16:32:16.171307,37,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",Computers & Accessories,2,1002.24,770.95,2004.48,UPI,Counter Customer,POS (Offline)
2024-07-13T16:32:16.171307,80,Firestick Remote,Electronics,2,1636.88,1259.14,3273.76,UPI,Counter Customer,POS (Offline)
2024-07-13T16:32:16.171307,7,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",Computers & Accessories,2,222.71,153.59,445.42,UPI,Counter Customer,POS (Offline)
2024-07-13T16:32:16.171307,92,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,1,31386.15,21645.62,31386.15,UPI,Counter Customer,POS (Offline)
2024-07-13T16:35:41.171307,98,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",Computers & Accessories,2,399.05,306.96,798.1,UPI,Walk-in Guest 10,POS (Offline)
2024-07-13T16:35:41.171307,99,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers & Accessories,2,1218.11,937.01,2436.22,UPI,Walk-in Guest 10,POS (Offline)
2024-07-13T16:35:41.171307,26,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Comput,Electronics,2,248.99,171.72,497.98,UPI,Walk-in Guest 10,POS (Offline)
2024-07-13T18:03:31.171307,19,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",Computers & Accessories,1,260.97,170.57,260.97,UPI,Counter Customer,POS (Offline)
2024-07-13T18:03:31.171307,8,MI Usb Type-C Cable Smartphone (Black),Computers & Accessories,2,282.11,204.43,564.22,UPI,Counter Customer,POS (Offline)
2024-07-13T18:03:31.171307,91,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",Computers & Accessories,2,348.99,228.1,697.98,UPI,Counter Customer,POS (Offline)
2024-07-13T18:03:31.171307,80,Firestick Remote,Electronics,2,1737.61,1259.14,3475.22,UPI,Counter Customer,POS (Offline)
2024-07-13T19:02:49.171307,19,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",Computers & Accessories,1,260.97,170.57,260.97,UPI/Card (Online),Online Customer 620,Online E-commerce
2024-07-13T19:02:49.171307,84,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers & Accessories,1,402.83,263.29,402.83,UPI/Card (Online),Online Customer 620,Online E-commerce
2024-07-13T19:44:33.171307,8,MI Usb Type-C Cable Smartphone (Black),Computers & Accessories,1,282.11,204.43,282.11,UPI,Counter Customer,POS (Offline)
2024-07-13T20:24:15.171307,51,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,Computers & Accessories,2,1433.16,1038.52,2866.32,UPI/Card (Online),Online Customer 932,Online E-commerce
2024-07-13T20:24:15.171307,2,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, ",Computers & Accessories,1,266.76,174.35,266.76,UPI/Card (Online),Online Customer 932,Online E-commerce
2024-07-13T20:24:15.171307,92,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,1,33117.8,21645.62,33117.8,UPI/Card (Online),Online Customer 932,Online E-commerce
2024-07-13T20:24:15.171307,98,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",Computers & Accessories,2,423.6,306.96,847.2,UPI/Card (Online),Online Customer 932,Online E-commerce
2024-07-13T20:44:47.171307,99,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers & Accessories,2,1293.07,937.01,2586.14,UPI,Counter Customer,POS (Offline)
2024-07-13T20:44:47.171307,19,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",Computers & Accessories,1,260.97,170.57,260.97,UPI,Counter Customer,POS (Offline)
2024-07-13T20:44:47.171307,91,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",Computers & Accessories,2,348.99,228.1,697.98,UPI,Counter Customer,POS (Offline)
2024-07-13T20:44:47.171307,84,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers & Accessories,1,402.83,263.29,402.83,UPI,Counter Customer,POS (Offline)
2024-07-13T21:30:31.171307,8,MI Usb Type-C Cable Smartphone (Black),Computers & Accessories,2,282.11,204.43,564.22,Cash,Counter Customer,POS (Offline)
2024-07-13T21:38:02.171307,84,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers & Accessories,1,402.83,263.29,402.83,UPI,Counter Customer,POS (Offline)
2024-07-13T21:38:02.171307,98,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",Computers & Accessories,1,423.6,306.96,423.6,UPI,Counter Customer,POS (Offline)
2024-07-13T21:40:11.171307,8,MI Usb Type-C Cable Smartphone (Black),Computers & Accessories,2,282.11,204.43,564.22,UPI,Walk-in Guest 55,POS (Offline)
2024-07-13T21:40:11.171307,99,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers & Accessories,2,1293.07,937.01,2586.14,UPI,Walk-in Guest 55,POS (Offline)
2024-07-13T21:40:33.171307,80,Firestick Remote,Electronics,2,1737.61,1259.14,3475.22,UPI,Counter Customer,POS (Offline)
2024-07-14T09:54:21.171307,6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, St",Computers & Accessories,2,175.79,135.22,351.58,Cash,Counter Customer,POS (Offline)
2024-07-14T09:54:21.171307,84,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers & Accessories,2,381.77,263.29,763.54,Cash,Counter Customer,POS (Offline)
2024-07-14T09:54:21.171307,51,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,Computers & Accessories,2,1350.08,1038.52,2700.16,Cash,Counter Customer,POS (Offline)
2024-07-14T10:38:09.171307,8,MI Usb Type-C Cable Smartphone (Black),Computers & Accessories,1,265.76,204.43,265.76,Cash,Walk-in Guest 21,POS (Offline)
2024-07-14T10:38:09.171307,37,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",Computers & Accessories,2,1002.24,770.95,2004.48,Cash,Walk-in Guest 21,POS (Offline)
2024-07-14T10:38:09.171307,19,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",Computers & Accessories,1,247.33,170.57,247.33,Cash,Walk-in Guest 21,POS (Offline)
2024-07-14T11:27:28.171307,37,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",Computers & Accessories,2,1002.24,770.95,2004.48,UPI/Card (Online),Online Customer 295,Online E-commerce
2024-07-14T11:27:28.171307,18,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones,",Computers & Accessories,1,319.16,220.11,319.16,UPI/Card (Online),Online Customer 295,Online E-commerce
2024-07-14T11:27:28.171307,88,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),Electronics,2,38193.32,26340.22,76386.64,UPI/Card (Online),Online Customer 295,Online E-commerce
2024-07-14T11:34:35.171307,33,Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable,Computers & Accessories,2,478.67,330.12,957.34,Cash,Counter Customer,POS (Offline)
2024-07-14T11:34:35.171307,18,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones,",Computers & Accessories,1,319.16,220.11,319.16,Cash,Counter Customer,POS (Offline)
2024-07-14T11:34:35.171307,56,Tata Sky Universal Remote,Electronics,2,265.88,204.52,531.76,Cash,Counter Customer,POS (Offline)
2024-07-14T11:34:35.171307,7,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",Computers & Accessories,1,222.71,153.59,222.71,Cash,Counter Customer,POS (Offline)
2024-07-14T11:50:45.171307,92,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,2,31386.15,21645.62,62772.3,Card,Counter Customer,POS (Offline)
2024-07-14T12:40:53.171307,8,MI Usb Type-C Cable Smartphone (Black),Computers & Accessories,2,265.76,204.43,531.52,UPI,Walk-in Guest 39,POS (Offline)
2024-07-14T12:44:22.171307,26,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Comput,Electronics,2,248.99,171.72,497.98,UPI,Walk-in Guest 35,POS (Offline)
2024-07-14T13:39:58.171307,19,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",Computers & Accessories,1,247.33,170.57,247.33,UPI,Counter Customer,POS (Offline)
2024-07-14T16:23:12.171307,99,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers & Accessories,1,1218.11,937.01,1218.11,Cash,Counter Customer,POS (Offline)
2024-07-14T16:23:12.171307,23,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Bl,Electronics,2,15203.34,11694.88,30406.68,Cash,Counter Customer,POS (Offline)
2024-07-14T17:01:02.171307,2,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, ",Computers & Accessories,1,266.76,174.35,266.76,UPI,Counter Customer,POS (Offline)
2024-07-14T17:01:02.171307,19,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",Computers & Accessories,2,260.97,170.57,521.94,UPI,Counter Customer,POS (Offline)
2024-07-14T17:01:02.171307,51,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,Computers & Accessories,1,1588.94,1038.52,1588.94,UPI,Counter Customer,POS (Offline)
2024-07-14T17:09:46.171307,33,Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable,Computers & Accessories,1,505.08,330.12,505.08,Cash,Counter Customer,POS (Offline)
2024-07-14T17:09:46.171307,26,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Comput,Electronics,1,262.73,171.72,262.73,Cash,Counter Customer,POS (Offline)
2024-07-14T18:04:17.171307,84,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers & Accessories,2,402.83,263.29,805.66,UPI/Card (Online),Online Customer 654,Online E-commerce
2024-07-14T18:04:17.171307,2,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, ",Computers & Accessories,2,266.76,174.35,533.52,UPI/Card (Online),Online Customer 654,Online E-commerce
2024-07-14T18:13:56.171307,98,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",Computers & Accessories,2,423.6,306.96,847.2,UPI,Counter Customer,POS (Offline)
